"COMMUNE";"DCLT";"CS1";"AGEREVQ";"IPONDI"
"61170";"60612";"4";"50";4
"61170";"61001";"6";"50";4
"61170";"61006";"5";"35";4
"61170";"61006";"4";"55";4
"61170";"61006";"5";"55";4
"61170";"61006";"4";"35";4
"61170";"61006";"3";"35";4
"61170";"61006";"5";"65";4
"61170";"61006";"6";"45";4
"61170";"61006";"5";"15";4
"61170";"61006";"4";"45";4
"61170";"61098";"4";"35";4
"61170";"61153";"3";"55";4
"61170";"61153";"6";"50";4
"61170";"61170";"6";"25";4
"61170";"61170";"6";"35";4
"61170";"61170";"4";"40";4
"61170";"61170";"6";"35";4
"61170";"61170";"5";"40";4
"61170";"61344";"6";"45";4
"61170";"61462";"5";"35";4
"61170";"61464";"4";"55";4
"61170";"61511";"5";"40";4
"61171";"14258";"6";"40";3.96396396396396
"61171";"14258";"5";"40";3.96396396396396
"61171";"61153";"6";"40";3.96396396396396
"61171";"61316";"1";"40";3.96396396396396
"61171";"61494";"5";"55";3.96396396396396
"61171";"61494";"4";"55";3.96396396396396
"61171";"61494";"5";"40";3.96396396396396
"61171";"94041";"4";"55";3.96396396396396
"61172";"14333";"4";"50";3.96850393700787
"61172";"14333";"5";"25";3.96850393700787
"61172";"50532";"4";"45";3.96850393700787
"61172";"61001";"4";"30";3.96850393700787
"61172";"61001";"4";"30";3.96850393700787
"61172";"61001";"6";"50";3.96850393700787
"61172";"61001";"6";"35";3.96850393700787
"61172";"61001";"4";"45";3.96850393700787
"61172";"61001";"2";"30";3.96850393700787
"61172";"61001";"4";"35";3.96850393700787
"61172";"61001";"6";"45";3.96850393700787
"61172";"61001";"5";"35";3.96850393700787
"61172";"61001";"5";"25";3.96850393700787
"61172";"61001";"4";"45";3.96850393700787
"61172";"61001";"4";"30";3.96850393700787
"61172";"61077";"4";"45";3.96850393700787
"61172";"61172";"4";"45";3.96850393700787
"61172";"61172";"6";"40";3.96850393700787
"61172";"61382";"5";"50";3.96850393700787
"61172";"61464";"4";"45";3.96850393700787
"61172";"61464";"6";"55";3.96850393700787
"61172";"61480";"4";"50";3.96850393700787
"61172";"61497";"4";"30";3.96850393700787
"61172";"61497";"6";"45";3.96850393700787
"61172";"72006";"6";"40";3.96850393700787
"61173";"61006";"4";"25";5.06172839506173
"61173";"61006";"5";"45";5.06172839506173
"61173";"61006";"5";"30";5.06172839506173
"61173";"61006";"5";"55";5.06172839506173
"61173";"61006";"4";"35";5.06172839506173
"61173";"61006";"5";"40";5.06172839506173
"61173";"61006";"4";"45";5.06172839506173
"61173";"61006";"4";"50";5.06172839506173
"61173";"61006";"2";"55";5.06172839506173
"61173";"61138";"3";"35";5.06172839506173
"61173";"61153";"4";"30";5.06172839506173
"61173";"61169";"4";"35";5.06172839506173
"61173";"61173";"1";"40";5.06172839506173
"61173";"61194";"4";"40";5.06172839506173
"61174";"14118";"5";"20";4
"61174";"14538";"5";"25";4
"61174";"14649";"4";"30";4
"61174";"14654";"6";"25";4
"61174";"35227";"1";"65";4
"61174";"61006";"5";"30";4
"61174";"61007";"3";"40";4
"61174";"61058";"5";"40";4
"61174";"61143";"6";"40";4
"61174";"61168";"4";"20";4
"61174";"61169";"6";"35";4
"61174";"61174";"6";"50";4
"61174";"61483";"5";"20";4
"61175";"61001";"5";"55";4.03636363636364
"61175";"61001";"3";"35";4.03636363636364
"61175";"61001";"4";"40";4.03636363636364
"61175";"61001";"3";"60";4.03636363636364
"61175";"61001";"5";"40";4.03636363636364
"61175";"61001";"6";"25";4.03636363636364
"61175";"61001";"4";"40";4.03636363636364
"61175";"61001";"4";"50";4.03636363636364
"61175";"61001";"6";"40";4.03636363636364
"61175";"61001";"6";"40";4.03636363636364
"61175";"61001";"4";"30";4.03636363636364
"61175";"61001";"4";"50";4.03636363636364
"61175";"61001";"6";"45";4.03636363636364
"61175";"61077";"5";"35";4.03636363636364
"61175";"61143";"5";"40";4.03636363636364
"61175";"61175";"6";"45";4.03636363636364
"61175";"61175";"2";"40";4.03636363636364
"61175";"61175";"2";"40";4.03636363636364
"61175";"61341";"2";"40";4.03636363636364
"61175";"61497";"5";"35";4.03636363636364
"61175";"72056";"5";"35";4.03636363636364
"61175";"72137";"6";"40";4.03636363636364
"61175";"72181";"5";"55";4.03636363636364
"61176";"14100";"5";"20";4.12903225806452
"61176";"14118";"3";"40";4.12903225806452
"61176";"14118";"5";"30";4.12903225806452
"61176";"61006";"5";"55";4.12903225806452
"61176";"61006";"5";"45";4.12903225806452
"61176";"61006";"1";"55";4.12903225806452
"61176";"61006";"6";"30";4.12903225806452
"61176";"61006";"4";"50";4.12903225806452
"61176";"61170";"5";"40";4.12903225806452
"61176";"61176";"6";"30";4.12903225806452
"61176";"61176";"6";"50";4.12903225806452
"61176";"61176";"1";"50";4.12903225806452
"61176";"61176";"3";"40";4.12903225806452
"61176";"61176";"6";"50";4.12903225806452
"61176";"61176";"3";"50";4.12903225806452
"61176";"61375";"3";"55";4.12903225806452
"61176";"99999";"3";"40";4.12903225806452
"61177";"14118";"3";"40";4.08202653799759
"61177";"14162";"6";"45";4.08202653799759
"61177";"14174";"6";"35";4.08202653799759
"61177";"14174";"4";"30";4.08202653799759
"61177";"14174";"3";"35";4.08202653799759
"61177";"14174";"6";"55";4.08202653799759
"61177";"14174";"5";"50";4.08202653799759
"61177";"14174";"2";"40";4.08202653799759
"61177";"14174";"6";"30";4.08202653799759
"61177";"14174";"5";"30";4.08202653799759
"61177";"14538";"3";"35";4.08202653799759
"61177";"14711";"5";"45";4.08202653799759
"61177";"14726";"4";"35";4.08202653799759
"61177";"14762";"4";"25";4.08202653799759
"61177";"14762";"3";"30";4.08202653799759
"61177";"14762";"5";"40";4.08202653799759
"61177";"14762";"6";"35";4.08202653799759
"61177";"50110";"4";"30";4.08202653799759
"61177";"50582";"6";"35";4.08202653799759
"61177";"61001";"6";"15";4.08202653799759
"61177";"61007";"6";"40";4.08202653799759
"61177";"61011";"6";"30";4.08202653799759
"61177";"61070";"4";"55";4.08202653799759
"61177";"61070";"6";"30";4.08202653799759
"61177";"61070";"6";"45";4.08202653799759
"61177";"61070";"6";"40";4.08202653799759
"61177";"61070";"4";"35";4.08202653799759
"61177";"61078";"6";"40";4.08202653799759
"61177";"61078";"3";"30";4.08202653799759
"61177";"61093";"6";"35";4.08202653799759
"61177";"61145";"3";"55";4.08202653799759
"61177";"61145";"6";"20";4.08202653799759
"61177";"61169";"6";"40";4.08202653799759
"61177";"61169";"3";"30";4.08202653799759
"61177";"61169";"2";"50";4.08202653799759
"61177";"61169";"4";"40";4.08202653799759
"61177";"61169";"6";"15";4.08202653799759
"61177";"61169";"4";"25";4.08202653799759
"61177";"61169";"4";"35";4.08202653799759
"61177";"61169";"5";"25";4.08202653799759
"61177";"61169";"4";"40";4.08202653799759
"61177";"61169";"4";"20";4.08202653799759
"61177";"61169";"4";"30";4.08202653799759
"61177";"61169";"5";"35";4.08202653799759
"61177";"61169";"6";"45";4.08202653799759
"61177";"61169";"6";"30";4.08202653799759
"61177";"61169";"5";"30";4.08202653799759
"61177";"61169";"4";"30";4.08202653799759
"61177";"61169";"5";"50";4.08202653799759
"61177";"61169";"3";"55";4.08202653799759
"61177";"61169";"5";"35";4.08202653799759
"61177";"61169";"6";"30";4.08202653799759
"61177";"61169";"5";"20";4.08202653799759
"61177";"61169";"6";"25";4.08202653799759
"61177";"61169";"5";"40";4.08202653799759
"61177";"61169";"6";"45";4.08202653799759
"61177";"61169";"2";"60";4.08202653799759
"61177";"61169";"6";"45";4.08202653799759
"61177";"61177";"2";"40";4.08202653799759
"61177";"61177";"4";"30";4.08202653799759
"61177";"61177";"5";"15";4.08202653799759
"61177";"61177";"5";"50";4.08202653799759
"61177";"61177";"1";"45";4.08202653799759
"61177";"61177";"1";"55";4.08202653799759
"61177";"61177";"1";"65";4.08202653799759
"61177";"61177";"1";"50";4.08202653799759
"61177";"61177";"5";"15";4.08202653799759
"61177";"61177";"1";"55";4.08202653799759
"61177";"61177";"1";"20";4.08202653799759
"61177";"61177";"4";"50";4.08202653799759
"61177";"61177";"1";"40";4.08202653799759
"61177";"61177";"2";"45";4.08202653799759
"61177";"61232";"6";"45";4.08202653799759
"61177";"61232";"6";"25";4.08202653799759
"61177";"61292";"6";"20";4.08202653799759
"61177";"61292";"6";"40";4.08202653799759
"61177";"61391";"6";"25";4.08202653799759
"61177";"61391";"6";"55";4.08202653799759
"61177";"61447";"6";"50";4.08202653799759
"61177";"61486";"5";"45";4.08202653799759
"61177";"61486";"6";"30";4.08202653799759
"61177";"61486";"3";"20";4.08202653799759
"61177";"61486";"6";"20";4.08202653799759
"61177";"61486";"6";"30";4.08202653799759
"61177";"61486";"6";"40";4.08202653799759
"61177";"61486";"5";"50";4.08202653799759
"61177";"61486";"6";"55";4.08202653799759
"61177";"61486";"4";"30";4.08202653799759
"61177";"61486";"3";"55";4.08202653799759
"61177";"61486";"3";"55";4.08202653799759
"61177";"61486";"6";"45";4.08202653799759
"61177";"61486";"6";"25";4.08202653799759
"61177";"61486";"6";"35";4.08202653799759
"61177";"61486";"5";"25";4.08202653799759
"61177";"92049";"3";"40";4.08202653799759
"61178";"61001";"4";"50";4
"61178";"61178";"5";"40";4
"61178";"61178";"6";"15";4
"61178";"61178";"2";"40";4
"61179";"14258";"5";"45";3.96380090497738
"61179";"61006";"4";"35";3.96380090497738
"61179";"61006";"4";"25";3.96380090497738
"61179";"61006";"4";"45";3.96380090497738
"61179";"61040";"5";"25";3.96380090497738
"61179";"61063";"6";"45";3.96380090497738
"61179";"61168";"6";"35";3.96380090497738
"61179";"61168";"6";"30";3.96380090497738
"61179";"61169";"3";"45";3.96380090497738
"61179";"61169";"5";"40";3.96380090497738
"61179";"61179";"1";"50";3.96380090497738
"61179";"61179";"1";"45";3.96380090497738
"61179";"61179";"4";"45";3.96380090497738
"61179";"61179";"6";"45";3.96380090497738
"61179";"61179";"1";"25";3.96380090497738
"61179";"61179";"1";"45";3.96380090497738
"61179";"61189";"4";"50";3.96380090497738
"61179";"61339";"5";"55";3.96380090497738
"61179";"61339";"2";"70";3.96380090497738
"61179";"61339";"4";"30";3.96380090497738
"61179";"61466";"6";"35";3.96380090497738
"61180";"14405";"6";"25";3.96396396396396
"61180";"14696";"6";"35";3.96396396396396
"61180";"61006";"6";"45";3.96396396396396
"61180";"61006";"6";"25";3.96396396396396
"61180";"61054";"6";"35";3.96396396396396
"61180";"61180";"4";"60";3.96396396396396
"61180";"61181";"6";"35";3.96396396396396
"61180";"61181";"6";"30";3.96396396396396
"61180";"61508";"4";"35";3.96396396396396
"61180";"61508";"5";"45";3.96396396396396
"61180";"61508";"5";"35";3.96396396396396
"61181";"14117";"5";"55";5.3642078018118
"61181";"14366";"4";"60";5.3642078018118
"61181";"14389";"6";"40";4.99999999999998
"61181";"14389";"6";"50";4.99999999999998
"61181";"14389";"6";"40";4.99999999999998
"61181";"14740";"3";"35";5.3642078018118
"61181";"27117";"6";"50";5.3642078018118
"61181";"61001";"6";"45";4.29136624144944
"61181";"61001";"6";"45";5.3642078018118
"61181";"61006";"6";"45";5.3642078018118
"61181";"61006";"6";"20";5.3642078018118
"61181";"61006";"6";"45";5.3642078018118
"61181";"61006";"4";"45";5.3642078018118
"61181";"61008";"5";"30";5.3642078018118
"61181";"61008";"6";"50";5.3642078018118
"61181";"61083";"4";"50";5.3642078018118
"61181";"61103";"6";"30";5.3642078018118
"61181";"61103";"3";"30";5.3642078018118
"61181";"61122";"6";"50";5.3642078018118
"61181";"61122";"4";"40";5.3642078018118
"61181";"61122";"5";"50";5.3642078018118
"61181";"61122";"6";"45";5.3642078018118
"61181";"61122";"6";"35";5.3642078018118
"61181";"61138";"6";"15";5.3642078018118
"61181";"61138";"6";"55";5.3642078018118
"61181";"61138";"3";"35";5.3642078018118
"61181";"61138";"6";"45";5.3642078018118
"61181";"61138";"3";"50";5.3642078018118
"61181";"61138";"4";"20";5.3642078018118
"61181";"61138";"5";"40";5.3642078018118
"61181";"61138";"6";"30";5.3642078018118
"61181";"61138";"4";"25";5.3642078018118
"61181";"61138";"5";"55";5.3642078018118
"61181";"61138";"6";"45";5.3642078018118
"61181";"61138";"4";"60";5.3642078018118
"61181";"61138";"6";"35";5.3642078018118
"61181";"61143";"3";"30";5.3642078018118
"61181";"61157";"4";"30";5.3642078018118
"61181";"61181";"5";"35";5.3642078018118
"61181";"61181";"6";"40";5.3642078018118
"61181";"61181";"2";"45";5.3642078018118
"61181";"61181";"6";"40";5.3642078018118
"61181";"61181";"5";"50";5.3642078018118
"61181";"61181";"6";"20";5.3642078018118
"61181";"61181";"4";"55";5.3642078018118
"61181";"61181";"4";"45";5.3642078018118
"61181";"61181";"2";"50";5.3642078018118
"61181";"61181";"5";"55";5.3642078018118
"61181";"61181";"6";"30";5.3642078018118
"61181";"61181";"3";"35";5.3642078018118
"61181";"61181";"6";"40";5.3642078018118
"61181";"61181";"2";"20";5.3642078018118
"61181";"61181";"2";"40";5.3642078018118
"61181";"61181";"4";"50";5.3642078018118
"61181";"61181";"2";"55";5.3642078018118
"61181";"61181";"2";"40";5.3642078018118
"61181";"61181";"2";"45";5.3642078018118
"61181";"61181";"6";"25";5.3642078018118
"61181";"61181";"6";"40";5.3642078018118
"61181";"61181";"2";"45";5.3642078018118
"61181";"61181";"6";"20";4.29136624144944
"61181";"61181";"6";"40";5.3642078018118
"61181";"61181";"5";"30";5.3642078018118
"61181";"61181";"6";"35";5.3642078018118
"61181";"61181";"6";"45";5.3642078018118
"61181";"61181";"4";"35";5.3642078018118
"61181";"61181";"4";"45";5.3642078018118
"61181";"61181";"6";"50";5.3642078018118
"61181";"61181";"4";"50";5.3642078018118
"61181";"61181";"4";"65";5.3642078018118
"61181";"61181";"5";"45";5.3642078018118
"61181";"61181";"5";"75";5.3642078018118
"61181";"61181";"5";"40";5.3642078018118
"61181";"61181";"5";"60";5.3642078018118
"61181";"61181";"4";"45";5.3642078018118
"61181";"61181";"5";"45";5.3642078018118
"61181";"61181";"5";"35";5.3642078018118
"61181";"61181";"6";"50";5.3642078018118
"61181";"61181";"5";"30";5.3642078018118
"61181";"61181";"6";"50";5.3642078018118
"61181";"61181";"6";"20";5.3642078018118
"61181";"61181";"6";"55";5.3642078018118
"61181";"61181";"5";"30";5.3642078018118
"61181";"61181";"3";"50";5.3642078018118
"61181";"61181";"5";"55";5.3642078018118
"61181";"61181";"2";"45";5.3642078018118
"61181";"61181";"5";"55";5.3642078018118
"61181";"61181";"4";"45";5.3642078018118
"61181";"61181";"5";"55";5.3642078018118
"61181";"61181";"4";"20";5.3642078018118
"61181";"61181";"6";"50";5.3642078018118
"61181";"61181";"6";"25";5.3642078018118
"61181";"61181";"6";"50";5.3642078018118
"61181";"61181";"6";"35";5.3642078018118
"61181";"61181";"5";"55";4.29136624144944
"61181";"61181";"5";"50";5.3642078018118
"61181";"61198";"3";"70";5.3642078018118
"61181";"61214";"4";"50";5.3642078018118
"61181";"61214";"5";"40";5.3642078018118
"61181";"61234";"6";"45";5.3642078018118
"61181";"61234";"2";"70";5.3642078018118
"61181";"61234";"6";"40";5.3642078018118
"61181";"61293";"5";"25";5.3642078018118
"61181";"61294";"6";"50";5.3642078018118
"61181";"61310";"6";"15";5.3642078018118
"61181";"61342";"6";"45";5.3642078018118
"61181";"61351";"6";"15";5.3642078018118
"61181";"61460";"4";"40";5.3642078018118
"61181";"61460";"5";"55";5.3642078018118
"61181";"61464";"6";"20";5.3642078018118
"61181";"61485";"6";"20";5.3642078018118
"61181";"61497";"5";"15";5.3642078018118
"61181";"61504";"5";"50";4.29136624144944
"61181";"61504";"5";"50";5.3642078018118
"61181";"61508";"6";"25";5.3642078018118
"61181";"61508";"5";"45";5.3642078018118
"61181";"61508";"6";"60";5.3642078018118
"61181";"68142";"5";"40";3.33333333333332
"61181";"72181";"4";"55";5.3642078018118
"61181";"92077";"6";"55";5.3642078018118
"61181";"92077";"5";"60";5.3642078018118
"61182";"53061";"6";"45";3.99038461538462
"61182";"53185";"5";"25";3.99038461538462
"61182";"53185";"6";"55";3.99038461538462
"61182";"53185";"1";"55";3.99038461538462
"61182";"53246";"6";"35";3.99038461538462
"61182";"61001";"5";"45";3.99038461538462
"61182";"61001";"4";"25";3.99038461538462
"61182";"61001";"3";"50";3.99038461538462
"61182";"61001";"4";"45";3.99038461538462
"61182";"61001";"4";"45";3.99038461538462
"61182";"61001";"4";"45";3.99038461538462
"61182";"61001";"3";"50";3.99038461538462
"61182";"61001";"4";"35";3.99038461538462
"61182";"61001";"5";"50";3.99038461538462
"61182";"61001";"4";"20";3.99038461538462
"61182";"61001";"2";"50";3.99038461538462
"61182";"61001";"5";"45";3.99038461538462
"61182";"61001";"4";"50";3.99038461538462
"61182";"61004";"6";"20";3.99038461538462
"61182";"61055";"5";"45";3.99038461538462
"61182";"61074";"5";"35";3.99038461538462
"61182";"61077";"6";"50";3.99038461538462
"61182";"61117";"6";"50";3.99038461538462
"61182";"61117";"5";"55";3.99038461538462
"61182";"61138";"6";"25";3.99038461538462
"61182";"61143";"4";"45";3.99038461538462
"61182";"61143";"6";"30";3.99038461538462
"61182";"61168";"3";"35";3.99038461538462
"61182";"61182";"5";"45";3.99038461538462
"61182";"61182";"5";"40";3.99038461538462
"61182";"61182";"3";"30";3.99038461538462
"61182";"61182";"6";"20";3.99038461538462
"61182";"61182";"5";"20";3.99038461538462
"61182";"61182";"2";"55";3.99038461538462
"61182";"61182";"2";"35";3.99038461538462
"61182";"61202";"6";"55";3.99038461538462
"61182";"61213";"6";"25";3.99038461538462
"61182";"61234";"6";"35";3.99038461538462
"61182";"61321";"6";"50";3.99038461538462
"61182";"61350";"6";"25";3.99038461538462
"61182";"61382";"5";"40";3.99038461538462
"61182";"61397";"5";"20";3.99038461538462
"61182";"61464";"4";"30";3.99038461538462
"61182";"61482";"6";"45";3.99038461538462
"61182";"92064";"4";"25";3.99038461538462
"61183";"61001";"4";"35";4.05797101449275
"61183";"61036";"5";"35";4.05797101449275
"61183";"61133";"4";"35";4.05797101449275
"61183";"61133";"4";"25";4.05797101449275
"61183";"61133";"4";"55";4.05797101449275
"61183";"61183";"4";"35";4.05797101449275
"61183";"61183";"2";"40";4.05797101449275
"61183";"61297";"4";"35";4.05797101449275
"61183";"61464";"4";"40";4.05797101449275
"61183";"78551";"5";"40";4.05797101449275
"61184";"27108";"5";"45";4.01349072512648
"61184";"27112";"5";"35";4.01349072512648
"61184";"27117";"1";"50";4.01349072512648
"61184";"27398";"4";"45";4.01349072512648
"61184";"27502";"4";"50";4.01349072512648
"61184";"27530";"1";"30";4.01349072512648
"61184";"27679";"5";"50";4.01349072512648
"61184";"27679";"6";"40";4.01349072512648
"61184";"27679";"5";"45";4.01349072512648
"61184";"28354";"4";"35";4.01349072512648
"61184";"61008";"5";"50";4.01349072512648
"61184";"61092";"5";"50";4.01349072512648
"61184";"61092";"6";"45";4.01349072512648
"61184";"61136";"6";"35";4.01349072512648
"61184";"61159";"5";"55";4.01349072512648
"61184";"61167";"4";"45";4.01349072512648
"61184";"61167";"6";"45";4.01349072512648
"61184";"61167";"6";"35";4.01349072512648
"61184";"61184";"2";"40";4.01349072512648
"61184";"61184";"6";"40";4.01349072512648
"61184";"61184";"1";"40";4.01349072512648
"61184";"61184";"6";"25";4.01349072512648
"61184";"61184";"6";"30";4.01349072512648
"61184";"61184";"3";"50";4.01349072512648
