CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI
14343;Les Isles-Bardel;25;14;142;1417;2502;14000;998;0;02;00;300;241400514;CC
14344;Janville;25;14;142;1434;2502;14000;022;0;04;08;112;241400829;CC
14345;Jort;25;14;142;1425;2502;14000;997;0;04;00;120;241400514;CC
14346;Juaye-Mondaye;25;14;141;1402;2501;14000;997;0;05;00;120;241400555;CC
14347;Jurques;25;14;144;1401;2502;14000;997;0;05;00;120;241400894;CC
14348;Juvigny-sur-Seulles;25;14;142;1432;2502;14000;022;0;02;08;112;241400662;CC
14349;Laize-la-Ville;25;14;142;1406;2502;14000;022;0;04;08;112;200026185;CC
14350;La Lande-sur-Drôme;25;14;141;1411;2502;14000;997;0;02;00;120;241400894;CC
14352;Landelles-et-Coupigny;25;14;144;1430;2505;14000;199;0;05;04;112;241400753;CC
14353;Landes-sur-Ajon;25;14;142;1437;2502;14000;022;0;04;08;112;241400902;CC
14354;Langrune-sur-Mer;25;14;142;1414;2502;14302;022;3;31;08;112;241400860;CC
14355;Lantheuil;25;14;142;1413;2502;14000;022;0;05;08;112;241400548;CC
14356;Lasson;25;14;142;1413;2502;14108;022;1;12;08;112;241400696;CC
14357;Lassy;25;14;144;1412;2502;14000;997;0;04;00;120;241400712;CC
14358;Léaupartie;25;14;143;1410;2504;14000;997;0;02;00;120;241400761;CC
14359;Lécaude;25;14;143;1424;2504;14000;160;0;03;05;112;241400779;CC
14360;Leffard;25;14;142;1417;2502;14000;997;0;03;00;120;241400514;CC
14361;Lénault;25;14;144;1412;2502;14000;998;0;03;00;300;241400712;CC
14362;Lessard-et-le-Chêne;25;14;143;1449;2504;14000;997;0;03;00;120;241400803;CC
14364;Lingèvres;25;14;141;1402;2502;14000;022;0;04;08;112;241400902;CC
14365;Lion-sur-Mer;25;14;142;1414;2502;14201;022;2;21;08;112;241400498;CA
14366;Lisieux;25;14;143;1499;2504;14401;160;4;43;05;111;241400803;CC
14367;Lison;25;14;141;1420;2510;14000;000;0;04;00;400;241400720;CC
14368;Lisores;25;14;143;1423;2504;00166;644;1;14;01;221;241400738;CC
14369;Litteau;25;14;141;1402;2510;14000;997;0;04;00;120;241400613;CC
14370;Le Molay-Littry;25;14;141;1402;2501;14114;997;1;13;00;120;241400613;CC
14371;Livarot;25;14;143;1423;2504;14105;000;1;11;00;400;241400738;CC
14372;Livry;25;14;141;1411;2502;14000;022;0;05;08;112;241400894;CC
14373;Le Locheur;25;14;142;1437;2502;14000;022;0;04;08;112;241400902;CC
14374;Les Loges;25;14;144;1401;2502;14000;997;0;03;00;120;241400894;CC
14375;Les Loges-Saulces;25;14;142;1417;2502;14000;998;0;03;00;300;241400514;CC
14376;Longraye;25;14;141;1411;2502;14000;022;0;04;08;112;241400902;CC
14377;Longues-sur-Mer;25;14;141;1428;2501;14000;997;0;05;00;120;241400555;CC
14378;Longueville;25;14;141;1420;2501;14000;000;0;04;00;400;241400720;CC
14379;Longvillers;25;14;142;1437;2502;14000;022;0;04;08;112;241400902;CC
14380;Loucelles;25;14;142;1432;2502;14000;022;0;03;08;112;241400662;CC
14381;Louvagny;25;14;142;1425;2502;14000;998;0;02;00;300;241400514;CC
14382;Louvières;25;14;141;1433;2501;14000;000;0;02;00;400;241400670;CC
14383;Louvigny;25;14;142;1444;2502;14107;022;1;12;08;112;241400498;CA
14384;Luc-sur-Mer;25;14;142;1414;2502;14302;022;3;31;08;112;241400860;CC
14385;Magny-en-Bessin;25;14;141;1428;2501;14000;239;0;03;03;112;241400555;CC
14386;Magny-la-Campagne;25;14;142;1407;2502;14000;022;0;05;08;112;241400779;CC
14387;Magny-le-Freule;25;14;143;1424;2502;14000;022;0;04;08;112;241400779;CC
14388;Maisoncelles-la-Jourdan;25;14;144;1438;2505;14000;199;0;04;04;112;241400381;CC
14389;Maisoncelles-Pelvey;25;14;142;1437;2502;14000;022;0;04;08;112;241400902;CC
14390;Maisoncelles-sur-Ajon;25;14;142;1437;2502;14000;022;0;03;08;112;241400902;CC
14391;Maisons;25;14;141;1433;2501;14000;239;0;04;03;112;241400670;CC
14393;Maizet;25;14;142;1416;2502;14000;022;0;04;08;112;241400746;CC
14394;Maizières;25;14;142;1407;2502;14000;022;0;04;08;112;241400514;CC
14395;Malloué;25;14;144;1404;2505;14000;199;0;01;04;112;241400704;CC
14396;Maltot;25;14;142;1416;2502;14000;022;0;05;08;112;241400746;CC
14397;Mandeville-en-Bessin;25;14;141;1433;2501;14000;997;0;04;00;120;241400670;CC
14398;Manerbe;25;14;143;1405;2504;14000;160;0;04;05;112;241400761;CC
14399;Manneville-la-Pipard;25;14;143;1405;2503;14000;997;0;04;00;120;241400878;CC
14400;Le Manoir;25;14;141;1428;2502;14000;022;0;04;08;112;241400555;CC
14401;Manvieux;25;14;141;1428;2501;14000;997;0;03;00;120;241400555;CC
14402;Le Marais-la-Chapelle;25;14;142;1425;2502;14000;998;0;02;00;300;241400514;CC
14403;Marolles;25;14;143;1421;2504;14000;160;0;05;05;112;241400530;CC
14404;Martainville;25;14;142;1431;2502;14000;022;0;02;08;112;241400621;CC
14405;Martigny-sur-l'Ante;25;14;142;1417;2502;14000;998;0;04;00;300;241400514;CC
14406;Martragny;25;14;142;1413;2502;14000;022;0;04;08;112;241400548;CC
14407;Mathieu;25;14;142;1414;2502;14000;022;0;06;08;112;241400498;CA
14408;May-sur-Orne;25;14;142;1406;2502;14203;022;2;21;08;112;200026185;CC
14409;Merville-Franceville-Plage;25;14;142;1447;2502;14000;022;0;06;08;112;241400639;CC
14410;Méry-Corbon;25;14;143;1424;2502;14000;022;0;05;08;112;241400779;CC
14411;Meslay;25;14;142;1431;2502;14000;022;0;04;08;112;241400621;CC
14412;Le Mesnil-au-Grain;25;14;142;1437;2502;14000;022;0;02;08;112;241400902;CC
14413;Le Mesnil-Auzouf;25;14;144;1401;2502;14000;997;0;04;00;120;241400894;CC
14414;Le Mesnil-Bacley;25;14;143;1423;2504;14000;998;0;04;00;300;241400738;CC
14415;Le Mesnil-Benoist;25;14;144;1430;2505;14000;199;0;02;04;112;241400753;CC
14416;Le Mesnil-Caussois;25;14;144;1430;2505;14000;199;0;03;04;112;241400753;CC
14417;Mesnil-Clinchamps;25;14;144;1430;2505;14000;199;0;05;04;112;241400753;CC
14418;Le Mesnil-Durand;25;14;143;1423;2504;14000;997;0;04;00;120;241400738;CC
14419;Le Mesnil-Eudes;25;14;143;1449;2504;14000;160;0;04;05;112;241400803;CC
14420;Le Mesnil-Germain;25;14;143;1423;2504;14000;160;0;04;05;112;241400738;CC
14421;Le Mesnil-Guillaume;25;14;143;1421;2504;14401;160;4;43;05;111;241400803;CC
14422;Le Mesnil-Mauger;25;14;143;1424;2502;14000;997;0;06;00;120;241400779;CC
14423;Le Mesnil-Patry;25;14;142;1432;2502;14000;022;0;04;08;112;241400696;CC
14424;Le Mesnil-Robert;25;14;144;1430;2505;14000;199;0;03;04;112;241400753;CC
14425;Le Mesnil-Simon;25;14;143;1449;2504;14000;997;0;03;00;120;241400803;CC
14426;Le Mesnil-sur-Blangy;25;14;143;1405;2503;14000;998;0;03;00;300;241400878;CC
14427;Le Mesnil-Villement;25;14;142;1417;2502;14000;998;0;04;00;300;241400514;CC
14429;Meulles;25;14;143;1426;2504;14000;998;0;04;00;300;241400910;CC
14430;Meuvaines;25;14;141;1428;2502;14000;997;0;03;00;120;241400787;CC
14431;Mézidon-Canon;25;14;143;1424;2502;14121;022;1;14;08;112;241400779;CC
14432;Missy;25;14;142;1437;2502;14000;022;0;05;08;112;241400902;CC
14433;Mittois;25;14;143;1429;2502;14000;998;0;03;00;300;241400795;CC
14435;Les Monceaux;25;14;143;1449;2504;14000;160;0;03;05;112;241400803;CC
14436;Monceaux-en-Bessin;25;14;141;1403;2501;14303;239;3;32;03;111;241400555;CC
14437;Mondeville;25;14;142;1443;2502;14601;022;6;62;08;111;241400498;CA
14438;Mondrainville;25;14;142;1432;2502;14601;022;6;62;08;111;241400746;CC
14439;Monfréville;25;14;141;1420;2501;14000;000;0;03;00;400;241400720;CC
14440;Montamy;25;14;144;1404;2505;14000;997;0;02;00;120;241400704;CC
14441;Mont-Bertrand;25;14;144;1404;2505;14000;997;0;04;00;120;241400704;CC
14442;Montchamp;25;14;144;1436;2505;14000;199;0;05;04;112;241400522;CC
14443;Montchauvet;25;14;144;1404;2502;14000;998;0;04;00;300;241400704;CC
14444;Monteille;25;14;143;1424;2502;14000;997;0;03;00;120;241400779;CC
14445;Montfiquet;25;14;141;1402;2501;14000;997;0;02;00;120;241400613;CC
14446;Montigny;25;14;142;1416;2502;14000;022;0;02;08;112;241400746;CC
14448;Montreuil-en-Auge;25;14;143;1410;2504;14000;997;0;01;00;120;241400761;CC
14449;Monts-en-Bessin;25;14;142;1437;2502;14000;022;0;04;08;112;241400902;CC
14450;Montviette;25;14;143;1429;2504;14000;998;0;03;00;300;241400795;CC
14452;Morteaux-Couliboeuf;25;14;142;1425;2502;14000;998;0;05;00;300;241400514;CC
14453;Mosles;25;14;141;1433;2501;14000;997;0;04;00;120;241400670;CC
14454;Mouen;25;14;142;1432;2502;14601;022;6;62;08;111;241400589;CC
14455;Moulines;25;14;142;1407;2502;14000;022;0;04;08;112;241400647;CC
14456;Moult;25;14;142;1406;2502;14204;022;2;22;08;112;241400837;CC
14457;Les Moutiers-en-Auge;25;14;142;1425;2502;14000;998;0;03;00;300;241400514;CC
14458;Les Moutiers-en-Cinglais;25;14;142;1407;2502;14000;022;0;04;08;112;241400621;CC
14459;Les Moutiers-Hubert;25;14;143;1423;2504;14000;998;0;02;00;300;241400738;CC
14460;Moyaux;25;14;143;1421;2504;14000;997;0;06;00;120;241400530;CC
14461;Mutrécy;25;14;142;1407;2502;14000;022;0;04;08;112;241400621;CC
14462;Neuilly-la-Forêt;25;14;141;1420;2501;14000;000;0;04;00;400;241400720;CC
14465;Nonant;25;14;141;1403;2502;14000;022;0;04;08;112;241400555;CC
14466;Norolles;25;14;143;1405;2504;14401;160;4;43;05;111;241400878;CC
14467;Noron-l'Abbaye;25;14;142;1417;2502;14000;998;0;04;00;300;241400514;CC
14468;Noron-la-Poterie;25;14;141;1402;2501;14000;997;0;04;00;120;241400613;CC
14469;Norrey-en-Auge;25;14;142;1425;2502;14000;998;0;02;00;300;241400514;CC
14471;Notre-Dame-de-Courson;25;14;143;1423;2504;14000;997;0;04;00;120;241400738;CC
14473;Notre-Dame-de-Livaye;25;14;143;1424;2504;14000;997;0;03;00;120;241400761;CC
14474;Notre-Dame-d'Estrées;25;14;143;1410;2504;14000;997;0;03;00;120;241400761;CC
14475;Noyers-Bocage;25;14;142;1437;2502;14000;022;0;06;08;112;241400902;CC
14476;Olendon;25;14;142;1425;2502;14000;022;0;03;08;112;241400514;CC
14477;Ondefontaine;25;14;144;1401;2502;14000;997;0;04;00;120;241400894;CC
14478;Orbec;25;14;143;1426;2504;14115;722;1;13;01;221;241400910;CC
14480;Osmanville;25;14;141;1420;2501;14000;000;0;05;00;400;241400720;CC
14481;Les Oubeaux;25;14;141;1420;2501;14000;000;0;04;00;400;241400720;CC
14482;Ouézy;25;14;142;1406;2502;14000;022;0;04;08;112;241400837;CC
14483;Ouffières;25;14;142;1416;2502;14000;022;0;03;08;112;241400621;CC
14484;Ouilly-du-Houley;25;14;143;1421;2504;14000;997;0;03;00;120;241400530;CC
14486;Ouilly-le-Tesson;25;14;142;1407;2502;14000;022;0;05;08;112;241400514;CC
14487;Ouilly-le-Vicomte;25;14;143;1421;2504;14401;160;4;43;05;111;241400803;CC
14488;Ouistreham;25;14;142;1448;2502;14206;022;2;22;08;112;ZZZZZZZZZ;ZZ
14489;Ouville-la-Bien-Tournée;25;14;143;1429;2502;14000;997;0;04;00;120;241400795;CC
14491;Parfouru-sur-Odon;25;14;142;1437;2502;14000;022;0;03;08;112;241400902;CC
14492;Pennedepie;25;14;143;1419;2503;14000;997;0;04;00;120;241400886;CC
14493;Percy-en-Auge;25;14;143;1424;2502;14121;022;1;14;08;112;241400779;CC
14494;Périers-en-Auge;25;14;143;1415;2502;14000;997;0;03;00;120;241400845;CC
14495;Périers-sur-le-Dan;25;14;142;1448;2502;14000;022;0;04;08;112;241400498;CA
14496;Périgny;25;14;144;1412;2502;14000;997;0;02;00;120;241400712;CC
14497;Perrières;25;14;142;1425;2502;14000;997;0;04;00;120;241400514;CC
14498;Pertheville-Ners;25;14;142;1418;2502;14000;998;0;04;00;300;241400514;CC
14499;Petiville;25;14;142;1447;2502;14000;022;0;04;08;112;241400639;CC
14500;Pierrefitte-en-Auge;25;14;143;1427;2503;14000;998;0;03;00;300;241400878;CC
14501;Pierrefitte-en-Cinglais;25;14;142;1417;2502;14000;997;0;04;00;120;241400514;CC
14502;Pierrepont;25;14;142;1417;2502;14000;998;0;02;00;300;241400514;CC
14503;Pierres;25;14;144;1436;2505;14000;997;0;03;00;120;241400522;CC
14504;Le Pin;25;14;143;1421;2504;14000;997;0;05;00;120;241400530;CC
14505;Placy;25;14;142;1431;2502;14000;022;0;03;08;112;241400621;CC
14506;Planquery;25;14;141;1402;2501;14000;997;0;04;00;120;241400613;CC
14508;Le Plessis-Grimoult;25;14;144;1401;2502;14000;997;0;04;00;120;241400712;CC
14509;Plumetot;25;14;142;1414;2502;14000;022;0;04;08;112;241400860;CC
14510;La Pommeraye;25;14;142;1431;2502;14000;998;0;01;00;300;241400621;CC
14511;Pont-Bellanger;25;14;144;1430;2505;14000;199;0;02;04;112;241400753;CC
14512;Pontécoulant;25;14;144;1412;2512;14000;997;0;02;00;120;241400712;CC
14513;Pont-Farcy;25;14;144;1430;2510;14000;997;0;05;00;120;241400753;CC
14514;Pont-l'Évêque;25;14;143;1427;2503;14120;997;1;14;00;120;241400878;CC
14515;Port-en-Bessin-Huppain;25;14;141;1428;2501;14101;998;1;11;00;300;241400555;CC
14516;Potigny;25;14;142;1417;2502;14000;022;0;06;08;112;241400514;CC
14517;Poussy-la-Campagne;25;14;142;1406;2502;14000;022;0;02;08;112;241400837;CC
14518;Préaux-Saint-Sébastien;25;14;143;1426;2504;14000;000;0;01;00;400;241400910;CC
14519;Préaux-Bocage;25;14;142;1416;2502;14000;022;0;03;08;112;241400746;CC
14520;Le Pré-d'Auge;25;14;143;1449;2504;14000;160;0;05;05;112;241400803;CC
14521;Presles;25;14;144;1436;2505;14000;199;0;04;04;112;241400522;CC
14522;Prêtreville;25;14;143;1449;2504;14000;160;0;04;05;112;241400803;CC
14523;Proussy;25;14;144;1412;2512;14000;998;0;04;00;300;241400712;CC
14524;Putot-en-Auge;25;14;143;1415;2502;14000;997;0;04;00;120;241400845;CC
14525;Putot-en-Bessin;25;14;142;1432;2502;14000;022;0;04;08;112;241400696;CC
14527;Biéville-Quétiéville;25;14;143;1424;2502;14000;022;0;04;08;112;241400779;CC
14528;Quetteville;25;14;143;1419;2503;14000;997;0;04;00;120;241400886;CC
14529;Ranchy;25;14;141;1403;2501;14000;239;0;03;03;112;241400555;CC
14530;Ranville;25;14;142;1447;2502;14111;022;1;12;08;112;241400639;CC
14531;Rapilly;25;14;142;1417;2502;14000;998;0;01;00;300;241400514;CC
14532;Le Reculey;25;14;144;1404;2505;14000;199;0;04;04;112;241400704;CC
14533;Repentigny;25;14;143;1410;2502;14000;997;0;02;00;120;241400761;CC
14534;Reux;25;14;143;1427;2503;14000;997;0;04;00;120;241400878;CC
14535;Reviers;25;14;142;1413;2502;14000;022;0;05;08;112;241400548;CC
14536;La Rivière-Saint-Sauveur;25;14;143;1419;2503;00363;281;3;32;02;211;241400886;CC
14538;Rocquancourt;25;14;142;1406;2502;14000;022;0;05;08;112;241400688;CC
14539;La Rocque;25;14;144;1436;2505;14000;998;0;02;00;300;241400522;CC
14540;Rocques;25;14;143;1421;2504;14000;160;0;04;05;112;241400803;CC
14541;La Roque-Baignard;25;14;143;1410;2504;14000;160;0;03;05;112;241400761;CC
14542;Rosel;25;14;142;1413;2502;14108;022;1;12;08;112;241400696;CC
14543;Rots;25;14;142;1432;2502;14601;022;6;62;08;111;241400696;CC
14544;Roucamps;25;14;144;1401;2502;14000;022;0;03;08;112;241400894;CC
14545;Roullours;25;14;144;1438;2505;14000;199;0;05;04;112;241400381;CC
14546;Rouvres;25;14;142;1407;2502;14000;022;0;04;08;112;241400514;CC
14547;Rubercy;25;14;141;1433;2501;14000;997;0;03;00;120;241400670;CC
14548;Rucqueville;25;14;142;1413;2502;14000;022;0;03;08;112;241400548;CC
14549;Rully;25;14;144;1436;2505;14000;998;0;04;00;300;241400522;CC
14550;Rumesnil;25;14;143;1410;2502;14000;000;0;02;00;400;241400761;CC
14551;Russy;25;14;141;1433;2501;14000;997;0;03;00;120;241400670;CC
14552;Ryes;25;14;141;1428;2501;14000;997;0;04;00;120;241400555;CC
14553;Saint-Agnan-le-Malherbe;25;14;142;1437;2502;14000;022;0;03;08;112;241400902;CC
14554;Saint-Aignan-de-Cramesnil;25;14;142;1406;2502;14000;022;0;04;08;112;241400688;CC
14555;Saint-André-d'Hébertot;25;14;143;1405;2503;14000;997;0;04;00;120;241400878;CC
14556;Saint-André-sur-Orne;25;14;142;1406;2502;14203;022;2;21;08;112;ZZZZZZZZZ;ZZ
14557;Saint-Arnoult;25;14;143;1435;2503;14402;173;4;43;05;111;241400415;CC
14558;Saint-Aubin-d'Arquenay;25;14;142;1448;2502;14000;022;0;05;08;112;241400498;CA
14559;Saint-Aubin-des-Bois;25;14;144;1430;2506;14000;998;0;04;00;300;241400753;CC
14562;Saint-Aubin-sur-Mer;25;14;142;1414;2502;14302;022;3;31;08;112;241400860;CC
14563;Saint-Benoît-d'Hébertot;25;14;143;1427;2503;14000;997;0;04;00;120;241400878;CC
14564;Saint-Charles-de-Percy;25;14;144;1436;2505;14000;199;0;03;04;112;241400522;CC
14565;Saint-Côme-de-Fresné;25;14;141;1428;2501;14000;997;0;04;00;120;241400787;CC
14566;Saint-Contest;25;14;142;1409;2502;14000;022;0;07;08;112;241400498;CA
14568;Sainte-Croix-Grand-Tonne;25;14;142;1432;2502;14000;022;0;04;08;112;241400696;CC
14569;Sainte-Croix-sur-Mer;25;14;141;1428;2502;14000;022;0;04;08;112;241400787;CC
14570;Saint-Cyr-du-Ronceray;25;14;143;1426;2504;14000;160;0;05;05;112;241400910;CC
14571;Saint-Denis-de-Mailloc;25;14;143;1426;2504;14401;160;4;43;05;111;241400910;CC
14572;Saint-Denis-de-Méré;25;14;142;1431;2512;14000;997;0;05;00;120;241400712;CC
14573;Saint-Denis-Maisoncelles;25;14;144;1404;2502;14000;998;0;02;00;300;241400704;CC
14574;Saint-Désir;25;14;143;1449;2504;14401;160;4;43;05;111;241400803;CC
14575;Saint-Étienne-la-Thillaye;25;14;143;1427;2503;14000;173;0;04;05;112;241400878;CC
14576;Sainte-Foy-de-Montgommery;25;14;143;1423;2504;14000;000;0;04;00;400;241400738;CC
14577;Saint-Gabriel-Brécy;25;14;142;1413;2502;14000;022;0;04;08;112;241400548;CC
14578;Saint-Gatien-des-Bois;25;14;143;1419;2503;14000;997;0;06;00;120;241400886;CC
14579;Saint-Georges-d'Aunay;25;14;144;1401;2502;14000;997;0;05;00;120;241400894;CC
14580;Saint-Georges-en-Auge;25;14;143;1429;2502;14000;998;0;02;00;300;241400795;CC
14581;Saint-Germain-d'Ectot;25;14;141;1411;2502;14000;022;0;04;08;112;241400902;CC
14582;Saint-Germain-de-Livet;25;14;143;1449;2504;14000;160;0;05;05;112;241400803;CC
14583;Saint-Germain-de-Montgommery;25;14;143;1423;2504;14000;644;0;03;01;222;241400738;CC
14584;Saint-Germain-de-Tallevende-la-Lande-Vaumont;25;14;144;1438;2505;14000;199;0;06;04;112;241400381;CC
14585;Saint-Germain-du-Crioult;25;14;144;1412;2512;14000;444;0;05;01;222;241400712;CC
14586;Saint-Germain-du-Pert;25;14;141;1420;2501;14000;000;0;03;00;400;241400720;CC
14587;Saint-Germain-la-Blanche-Herbe;25;14;142;1409;2502;14601;022;6;62;08;111;241400498;CA
14588;Saint-Germain-Langot;25;14;142;1417;2502;14000;022;0;04;08;112;241400514;CC
14589;Saint-Germain-le-Vasson;25;14;142;1407;2502;14000;022;0;05;08;112;241400647;CC
14590;Sainte-Honorine-de-Ducy;25;14;141;1411;2502;14000;997;0;03;00;120;241400613;CC
14591;Sainte-Honorine-des-Pertes;25;14;141;1433;2501;14000;997;0;05;00;120;241400670;CC
14592;Sainte-Honorine-du-Fay;25;14;142;1416;2502;14000;022;0;06;08;112;241400746;CC
14593;Saint-Hymer;25;14;143;1427;2503;14000;997;0;05;00;120;241400878;CC
14595;Saint-Jean-de-Livet;25;14;143;1449;2504;14401;160;4;43;05;111;241400803;CC
14596;Saint-Jean-des-Essartiers;25;14;144;1401;2502;14000;997;0;03;00;120;241400894;CC
14597;Saint-Jean-le-Blanc;25;14;144;1412;2502;14000;997;0;04;00;120;241400712;CC
14598;Saint-Jouin;25;14;143;1415;2502;14000;997;0;04;00;120;241400845;CC
14599;Saint-Julien-de-Mailloc;25;14;143;1426;2504;14401;160;4;43;05;111;241400910;CC
14600;Saint-Julien-le-Faucon;25;14;143;1424;2504;14000;997;0;05;00;120;241400779;CC
14601;Saint-Julien-sur-Calonne;25;14;143;1427;2503;14000;000;0;03;00;400;241400878;CC
14602;Saint-Lambert;25;14;142;1431;2502;14000;022;0;04;08;112;241400621;CC
14603;Saint-Laurent-de-Condel;25;14;142;1407;2502;14000;022;0;05;08;112;241400621;CC
14604;Saint-Laurent-du-Mont;25;14;143;1424;2504;14000;997;0;03;00;120;241400761;CC
14605;Saint-Laurent-sur-Mer;25;14;141;1433;2501;14000;000;0;04;00;400;241400670;CC
14606;Saint-Léger-Dubosq;25;14;143;1415;2502;14103;997;1;11;00;120;241400845;CC
14607;Saint-Louet-sur-Seulles;25;14;142;1437;2502;14000;022;0;03;08;112;241400902;CC
14608;Saint-Loup-de-Fribois;25;14;143;1424;2502;14000;997;0;04;00;120;241400779;CC
14609;Saint-Loup-Hors;25;14;141;1403;2501;14303;239;3;32;03;111;241400555;CC
14610;Saint-Manvieu-Norrey;25;14;142;1432;2502;14000;022;0;06;08;112;241400696;CC
14611;Saint-Manvieu-Bocage;25;14;144;1430;2505;14000;199;0;05;04;112;241400753;CC
14613;Saint-Marcouf;25;14;141;1420;2501;14000;000;0;02;00;400;241400720;CC
14614;Sainte-Marguerite-d'Elle;25;14;141;1420;2510;14000;997;0;05;00;120;241400613;CC
14615;Sainte-Marguerite-des-Loges;25;14;143;1423;2504;14000;997;0;03;00;120;241400738;CC
14616;Sainte-Marguerite-de-Viette;25;14;143;1429;2504;14000;998;0;04;00;300;241400795;CC
14618;Sainte-Marie-Laumont;25;14;144;1404;2505;14000;199;0;05;04;112;241400704;CC
14619;Sainte-Marie-Outre-l'Eau;25;14;144;1430;2505;14000;997;0;02;00;120;241400753;CC
14620;Saint-Martin-aux-Chartrains;25;14;143;1427;2503;14402;173;4;43;05;111;241400878;CC
14621;Saint-Martin-de-Bienfaite-la-Cressonnière;25;14;143;1426;2504;14000;160;0;04;05;112;241400910;CC
14622;Saint-Martin-de-Blagny;25;14;141;1402;2501;14000;997;0;03;00;120;241400670;CC
14623;Saint-Martin-de-Fontenay;25;14;142;1406;2502;14203;022;2;21;08;112;200026185;CC
14625;Saint-Martin-de-la-Lieue;25;14;143;1422;2504;14000;160;0;05;05;112;241400803;CC
14626;Saint-Martin-de-Mailloc;25;14;143;1426;2504;14401;160;4;43;05;111;241400803;CC
14627;Saint-Martin-de-Mieux;25;14;142;1417;2502;14000;365;0;04;01;212;241400514;CC
14628;Saint-Martin-de-Sallen;25;14;142;1416;2502;14000;022;0;05;08;112;241400621;CC
14629;Saint-Martin-des-Besaces;25;14;144;1404;2502;14000;997;0;06;00;120;241400704;CC
14630;Saint-Martin-des-Entrées;25;14;141;1403;2501;14303;239;3;32;03;111;241400555;CC
14632;Saint-Martin-Don;25;14;144;1404;2505;14000;199;0;04;04;112;241400704;CC
14633;Saint-Martin-du-Mesnil-Oury;25;14;143;1423;2504;14000;997;0;02;00;120;241400738;CC
14634;Saint-Michel-de-Livet;25;14;143;1423;2504;14000;000;0;03;00;400;241400738;CC
14635;Saint-Omer;25;14;142;1431;2502;14000;022;0;03;08;112;241400621;CC
14636;Saint-Ouen-des-Besaces;25;14;144;1404;2502;14000;997;0;04;00;120;241400704;CC
14637;Saint-Ouen-du-Mesnil-Oger;25;14;142;1434;2502;14000;022;0;03;08;112;241400837;CC
14638;Saint-Ouen-le-Houx;25;14;143;1423;2504;14000;000;0;02;00;400;241400738;CC
14639;Saint-Ouen-le-Pin;25;14;143;1410;2504;14000;160;0;04;05;112;241400761;CC
14640;Saint-Pair;25;14;142;1434;2502;14117;022;1;13;08;112;241400829;CC
14643;Saint-Paul-du-Vernay;25;14;141;1402;2501;14000;997;0;05;00;120;241400613;CC
14644;Saint-Philbert-des-Champs;25;14;143;1405;2504;14000;160;0;05;05;112;241400878;CC
14645;Saint-Pierre-Azif;25;14;143;1415;2503;14000;173;0;03;05;112;241400415;CC
