CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI;POP2010;POP1999;CAT_ZDIFF;MODE_COLLECTE;GR_ROTATION
31360;Montauban-de-Luchon;73;31;312;3104;7306;31113;551;1;14;01;221;200023547;CC;465;459;1;1;4
31361;Montaut;73;31;311;3109;0061;31000;004;0;04;09;112;243100658;CC;510;440;1;1;4
31362;Montberaud;73;31;311;3111;0061;31000;004;0;04;09;112;200026722;CC;210;167;1;1;2
31363;Montbernard;73;31;312;3116;0061;31000;000;0;04;00;400;200009611;CC;215;214;1;1;1
31364;Montberon;73;31;313;3150;0061;31701;004;7;73;09;111;243100815;CC;2768;2340;2;1;3
31365;Montbrun-Bocage;73;31;311;3120;0061;31000;998;0;04;00;300;243100658;CC;469;374;1;1;3
31366;Montbrun-Lauragais;73;31;313;3121;0061;31000;004;0;05;09;112;243100633;CA;548;485;1;1;1
31367;Montclar-de-Comminges;73;31;311;3111;0061;31000;004;0;02;09;112;200026722;CC;75;69;1;1;5
31368;Montclar-Lauragais;73;31;313;3138;0061;31000;004;0;04;09;112;200017408;CC;197;139;1;1;2
31369;Mont-de-Galié;73;31;312;3105;7306;31000;997;0;01;00;120;ZZZZZZZZZ;;37;36;1;1;3
31370;Montégut-Bourjac;73;31;311;3113;0061;31000;004;0;03;09;112;200000354;CC;119;109;1;1;3
31371;Montégut-Lauragais;73;31;313;3125;0061;31000;998;0;04;00;300;243100567;CC;469;360;1;1;5
31372;Montespan;73;31;312;3132;7306;31000;197;0;04;04;112;200001105;CC;438;423;1;1;1
31373;Montesquieu-Guittaut;73;31;312;3116;0061;31000;000;0;03;00;400;200009611;CC;155;123;1;1;3
31374;Montesquieu-Lauragais;73;31;313;3138;0061;31000;004;0;05;09;112;200017408;CC;917;854;1;1;5
31375;Montesquieu-Volvestre;73;31;311;3120;0061;31105;004;1;12;09;112;243100658;CC;2997;2319;2;1;3
31376;Montgaillard-de-Salies;73;31;312;3132;7302;31000;000;0;03;00;400;200001105;CC;97;105;1;1;5
31377;Montgaillard-Lauragais;73;31;313;3138;0061;31000;004;0;05;09;112;200017408;CC;633;546;1;1;2
31378;Montgaillard-sur-Save;73;31;312;3106;0061;31000;000;0;02;00;400;200023554;CC;78;66;1;1;3
31379;Montgazin;73;31;311;3109;0061;31000;004;0;03;09;112;243100658;CC;165;151;1;1;2
31380;Montgeard;73;31;313;3124;0061;31000;004;0;04;09;112;243100179;CC;441;322;1;1;4
31381;Montgiscard;73;31;313;3121;0061;31000;004;0;07;09;112;243100633;CA;2068;1945;2;1;5
31382;Montgras;73;31;311;3126;0061;31000;004;0;02;09;112;243100898;CC;92;46;1;1;5
31383;Montjoire;73;31;313;3119;0061;31000;004;0;06;09;112;243100732;CC;1201;1021;1;1;4
31384;Montlaur;73;31;313;3121;0061;31000;004;0;06;09;112;243100633;CA;1213;890;1;1;4
31385;Montmaurin;73;31;312;3106;7306;31000;998;0;04;00;300;200023554;CC;226;196;1;1;2
31386;Montoulieu-Saint-Bernard;73;31;312;3102;0061;31000;997;0;03;00;120;243100765;CC;187;153;1;1;1
31387;Montoussin;73;31;311;3113;0061;31000;004;0;03;09;112;200000354;CC;122;91;1;1;1
31388;Montpitol;73;31;313;3119;0061;31000;004;0;04;09;112;243100732;CC;399;332;1;1;3
31389;Montrabé;73;31;313;3143;0061;31701;004;7;73;09;111;243100518;CU;3585;3202;2;1;5
31390;Montréjeau;73;31;312;3122;7306;00252;579;2;21;01;221;243100641;CC;2781;2577;2;1;5
31391;Montsaunès;73;31;312;3132;7302;31000;998;0;04;00;300;200001105;CC;415;379;1;1;4
31392;Mourvilles-Basses;73;31;313;3108;0061;31000;004;0;02;09;112;243100880;CC;72;60;1;1;2
31393;Mourvilles-Hautes;73;31;313;3125;0061;31000;004;0;03;09;112;243100567;CC;173;167;1;1;2
31394;Moustajon;73;31;312;3104;7306;31113;551;1;14;01;221;200023547;CC;169;181;1;1;4
31395;Muret;73;31;311;3123;0061;31701;004;7;73;09;111;243100690;CA;23864;20742;3;2;
31396;Nailloux;73;31;313;3124;0061;31000;004;0;06;09;112;243100179;CC;3076;1237;2;1;2
31397;Nénigan;73;31;312;3106;0061;31000;000;0;02;00;400;200023554;CC;60;55;1;1;2
31398;Nizan-Gesse;73;31;312;3106;7306;31000;000;0;02;00;400;200023554;CC;92;83;1;1;5
31399;Noé;73;31;311;3109;0061;31107;004;1;12;09;112;243100716;CC;2627;2077;2;1;1
31400;Nogaret;73;31;313;3125;0061;31000;387;0;02;01;222;243100567;CC;70;78;1;1;1
31401;Noueilles;73;31;313;3121;0061;31000;004;0;04;09;112;243100633;CA;335;234;1;1;2
31402;Odars;73;31;313;3121;0061;31000;004;0;05;09;112;243100633;CA;738;580;1;1;1
31403;Ondes;73;31;313;3115;0061;31000;004;0;05;09;112;243100864;CC;740;684;1;1;5
31404;Oô;73;31;312;3104;7306;31000;551;0;03;01;222;200023547;CC;111;109;1;1;1
31405;Ore;73;31;312;3105;7306;31000;998;0;03;00;300;243100724;CC;119;109;1;1;2
31406;Palaminy;73;31;311;3111;0061;31203;004;2;21;09;112;200026722;CC;801;630;1;1;4
31407;Paulhac;73;31;313;3119;0061;31000;004;0;06;09;112;243100732;CC;1128;913;1;1;2
31408;Payssous;73;31;312;3105;7306;31000;997;0;02;00;120;243100724;CC;92;80;1;1;3
31409;Péchabou;73;31;313;3110;0061;31701;004;7;73;09;111;243100633;CA;2011;1303;2;1;2
31410;Pechbonnieu;73;31;313;3150;0061;31701;004;7;73;09;111;243100815;CC;3940;2997;2;1;5
31411;Pechbusque;73;31;313;3110;0061;31701;004;7;73;09;111;243100633;CA;837;707;1;1;4
31412;Péguilhan;73;31;312;3106;0061;31000;000;0;04;00;400;200023554;CC;251;220;1;1;1
31413;Pelleport;73;31;313;3107;0061;31000;004;0;04;09;112;243100856;CC;515;344;1;1;3
31414;Peyrissas;73;31;312;3102;0061;31000;000;0;02;00;400;243100765;CC;94;82;1;1;4
31415;Peyrouzet;73;31;312;3102;0061;31000;000;0;02;00;400;243100765;CC;93;79;1;1;4
31416;Peyssies;73;31;311;3109;0061;31000;004;0;04;09;112;243100658;CC;465;364;1;1;3
31417;Pibrac;73;31;313;3118;0061;31701;004;7;73;09;111;243100518;CU;8091;7440;2;1;4
31418;Pin-Balma;73;31;313;3143;0061;31701;004;7;73;09;111;243100518;CU;887;655;1;1;2
31419;Le Pin-Murelet;73;31;311;3126;0061;31000;004;0;03;09;112;243100898;CC;184;151;1;1;4
31420;Pinsaguel;73;31;311;3152;0061;31701;004;7;73;09;111;243100690;CA;2611;2464;2;1;1
31421;Pins-Justaret;73;31;311;3152;0061;31701;004;7;73;09;111;243100690;CA;4454;3917;2;1;3
31422;Plagne;73;31;311;3111;0061;31000;004;0;02;09;112;200026722;CC;89;88;1;1;1
31423;Plagnole;73;31;311;3126;0061;31000;004;0;04;09;112;243100898;CC;266;268;1;1;5
31424;Plaisance-du-Touch;73;31;313;3118;0061;31701;004;7;73;09;111;243100781;CC;16091;14150;3;2;
31425;Le Plan;73;31;311;3111;0061;31000;004;0;04;09;112;200026722;CC;494;316;1;1;1
31426;Pointis-de-Rivière;73;31;312;3105;7306;31000;197;0;05;04;112;243100724;CC;847;790;1;1;4
31427;Pointis-Inard;73;31;312;3129;7306;31000;197;0;05;04;112;243100799;CC;829;741;1;1;3
31428;Polastron;73;31;311;3113;0061;31000;004;0;02;09;112;200000354;CC;58;64;1;1;4
31429;Pompertuzat;73;31;313;3121;0061;31701;004;7;73;09;111;243100633;CA;2023;1209;2;1;4
31430;Ponlat-Taillebourg;73;31;312;3122;7306;31000;197;0;05;04;112;243100641;CC;557;458;1;1;1
31431;Portet-d'Aspet;73;31;312;3101;7306;31000;000;0;02;00;400;243100609;CC;71;67;1;1;4
31432;Portet-de-Luchon;73;31;312;3104;7306;31000;998;0;01;00;300;200023547;CC;28;32;1;1;5
31433;Portet-sur-Garonne;73;31;311;3152;0061;31701;004;7;73;09;111;243100690;CA;9435;8737;2;1;2
31434;Poubeau;73;31;312;3104;7306;31000;551;0;02;01;222;200023547;CC;73;53;1;1;1
31435;Poucharramet;73;31;311;3126;0061;31000;004;0;05;09;112;243100898;CC;837;680;1;1;4
31436;Pouy-de-Touges;73;31;311;3113;0061;31000;004;0;04;09;112;200000354;CC;363;222;1;1;3
31437;Pouze;73;31;313;3121;0061;31000;004;0;03;09;112;243100633;CA;97;89;1;1;4
31438;Pradère-les-Bourguets;73;31;313;3118;0061;31000;004;0;04;09;112;243100781;CC;224;252;1;1;3
31439;Préserville;73;31;313;3117;0061;31000;004;0;05;09;112;243100880;CC;648;360;1;1;4
31440;Proupiary;73;31;312;3131;7306;31000;997;0;02;00;120;243100377;CC;69;55;1;1;5
31441;Prunet;73;31;313;3108;0061;31000;004;0;03;09;112;243100880;CC;144;134;1;1;3
31442;Puydaniel;73;31;311;3103;0061;31000;004;0;04;09;112;243100542;CC;408;318;1;1;3
31443;Puymaurin;73;31;312;3116;0061;31000;000;0;04;00;400;200009611;CC;300;298;1;1;3
31444;Puysségur;73;31;313;3107;0061;31000;004;0;02;09;112;243100856;CC;129;70;1;1;2
31445;Quint-Fonsegrives;73;31;313;3143;0061;31701;004;7;73;09;111;243100518;CU;4850;4474;2;1;3
31446;Ramonville-Saint-Agne;73;31;313;3144;0061;31701;004;7;73;09;111;243100633;CA;11994;11647;3;2;
31447;Razecueillé;73;31;312;3101;7306;31000;000;0;01;00;400;243100609;CC;34;37;1;1;4
31448;Rebigue;73;31;313;3110;0061;31000;004;0;05;09;112;243100633;CA;524;445;1;1;5
31449;Régades;73;31;312;3129;7306;31000;197;0;03;04;112;243100799;CC;132;113;1;1;1
31450;Renneville;73;31;313;3138;0061;31114;004;1;14;09;112;200017408;CC;506;334;1;1;1
31451;Revel;73;31;313;3125;0061;31209;387;2;22;01;221;243100567;CC;9361;8023;2;1;1
31452;Rieucazé;73;31;312;3129;7306;31000;197;0;01;04;112;243100799;CC;46;37;1;1;5
31453;Rieumajou;73;31;313;3138;0061;31000;004;0;03;09;112;200017408;CC;137;87;1;1;3
31454;Rieumes;73;31;311;3126;0061;31112;004;1;13;09;112;243100898;CC;3384;2604;2;1;4
31455;Rieux-Volvestre;73;31;311;3127;0061;31102;004;1;11;09;112;243100658;CC;2486;1900;2;1;2
31456;Riolas;73;31;312;3116;0061;31000;000;0;01;00;400;200009611;CC;52;42;1;1;5
31457;Roquefort-sur-Garonne;73;31;312;3132;0061;31101;997;1;11;00;120;200001105;CC;783;715;1;1;5
31458;Roques;73;31;311;3152;0061;31701;004;7;73;09;111;243100708;CC;3850;2988;2;1;1
31459;Roquesérière;73;31;313;3119;0061;31000;004;0;05;09;112;243100732;CC;702;615;1;1;4
31460;Roquettes;73;31;311;3152;0061;31701;004;7;73;09;111;243100690;CA;3612;3291;2;1;2
31461;Rouède;73;31;312;3132;7306;31000;998;0;04;00;300;200001105;CC;289;236;1;1;1
31462;Rouffiac-Tolosan;73;31;313;3150;0061;31701;004;7;73;09;111;ZZZZZZZZZ;;1732;1405;1;1;5
31463;Roumens;73;31;313;3125;0061;31000;998;0;04;00;300;243100567;CC;249;201;1;1;2
31464;Sabonnères;73;31;311;3126;0061;31000;004;0;04;09;112;243100872;CC;294;218;1;1;2
31465;Saccourvielle;73;31;312;3104;7306;31000;551;0;01;01;222;200023547;CC;13;14;1;1;1
31466;Saiguède;73;31;311;3130;0061;31000;004;0;05;09;112;243100872;CC;742;524;1;1;3
31467;Saint-Alban;73;31;313;3149;0061;31701;004;7;73;09;111;243100518;CU;5634;5192;2;1;1
31468;Saint-André;73;31;312;3102;0061;31000;000;0;04;00;400;243100765;CC;213;180;1;1;5
31469;Saint-Araille;73;31;311;3113;0061;31000;004;0;03;09;112;200000354;CC;138;125;1;1;2
31470;Saint-Aventin;73;31;312;3104;7306;31000;551;0;02;01;222;200023547;CC;87;96;1;1;5
31471;Saint-Béat;73;31;312;3128;7306;31000;998;0;04;00;300;243100849;CC;393;364;1;1;4
31472;Saint-Bertrand-de-Comminges;73;31;312;3105;7306;31000;998;0;04;00;300;243100724;CC;256;237;1;1;1
31473;Saint-Cézert;73;31;313;3115;0061;31000;004;0;04;09;112;243100864;CC;369;413;1;1;4
31474;Saint-Christaud;73;31;311;3120;0061;31000;004;0;04;09;112;243100658;CC;260;228;1;1;4
31475;Saint-Clar-de-Rivière;73;31;311;3123;0061;31000;004;0;06;09;112;243100690;CA;1174;874;1;1;3
31476;Saint-Élix-le-Château;73;31;311;3113;0061;31000;004;0;05;09;112;200000354;CC;728;543;1;1;3
31477;Saint-Élix-Séglan;73;31;312;3102;0061;31000;000;0;01;00;400;243100765;CC;41;47;1;1;5
31478;Saint-Félix-Lauragais;73;31;313;3125;0061;31000;998;0;06;00;300;243100567;CC;1336;1305;1;1;4
31479;Saint-Ferréol-de-Comminges;73;31;312;3106;0061;31000;000;0;02;00;400;200023554;CC;53;53;1;1;4
31480;Sainte-Foy-d'Aigrefeuille;73;31;313;3117;0061;31000;004;0;06;09;112;ZZZZZZZZZ;;1979;1628;1;1;5
31481;Sainte-Foy-de-Peyrolières;73;31;311;3130;0061;31000;004;0;06;09;112;243100898;CC;2001;1436;2;1;5
31482;Saint-Frajou;73;31;312;3116;0061;31000;000;0;03;00;400;200009611;CC;197;173;1;1;3
31483;Saint-Gaudens;73;31;312;3129;7306;31302;197;3;32;04;111;243100799;CC;11248;10837;3;2;
31484;Saint-Geniès-Bellevue;73;31;313;3150;0061;31701;004;7;73;09;111;243100815;CC;2164;1789;2;1;3
31485;Saint-Germier;73;31;313;3138;0061;31000;004;0;02;09;112;200017408;CC;103;86;1;1;2
31486;Saint-Hilaire;73;31;311;3123;0061;31000;004;0;05;09;112;243100690;CA;1078;707;1;1;4
31487;Saint-Ignan;73;31;312;3129;7306;31000;197;0;04;04;112;243100799;CC;267;250;1;1;4
31488;Saint-Jean;73;31;313;3150;0061;31701;004;7;73;09;111;243100518;CU;10259;8365;3;1;1
31489;Saint-Jean-Lherm;73;31;313;3119;0061;31000;004;0;04;09;112;243100732;CC;377;303;1;1;5
31490;Saint-Jory;73;31;313;3114;0061;31701;004;7;73;09;111;243100518;CU;5082;4067;2;1;5
31491;Saint-Julia;73;31;313;3125;0061;31000;004;0;04;09;112;243100567;CC;369;333;1;1;2
31492;Saint-Julien-sur-Garonne;73;31;311;3127;0061;31000;004;0;04;09;112;243100658;CC;516;341;1;1;2
31493;Saint-Lary-Boujean;73;31;312;3106;7306;31000;997;0;03;00;120;200023554;CC;131;116;1;1;2
31494;Saint-Laurent;73;31;312;3116;0061;31000;000;0;03;00;400;200009611;CC;168;157;1;1;4
31495;Saint-Léon;73;31;313;3124;0061;31000;004;0;06;09;112;243100179;CC;1133;749;1;1;5
31496;Sainte-Livrade;73;31;313;3118;0061;31000;004;0;04;09;112;243100781;CC;283;246;1;1;5
31497;Saint-Loup-Cammas;73;31;313;3150;0061;31701;004;7;73;09;111;243100815;CC;1801;1735;1;1;1
31498;Saint-Loup-en-Comminges;73;31;312;3106;0061;31000;000;0;01;00;400;200023554;CC;38;40;1;1;4
31499;Saint-Lys;73;31;311;3130;0061;31207;004;2;22;09;112;243100690;CA;8537;5472;2;1;2
31500;Saint-Mamet;73;31;312;3104;7306;31113;551;1;14;01;221;200023547;CC;574;499;1;1;3
31501;Saint-Marcel-Paulel;73;31;313;3137;0061;31000;004;0;04;09;112;ZZZZZZZZZ;;449;401;1;1;1
31502;Saint-Marcet;73;31;312;3129;7306;31000;197;0;04;04;112;243100799;CC;411;393;1;1;1
31503;Saint-Martory;73;31;312;3131;0061;31000;997;0;05;00;120;243100377;CC;876;877;1;1;5
31504;Saint-Médard;73;31;312;3131;7306;31000;197;0;04;04;112;243100377;CC;210;235;1;1;2
31505;Saint-Michel;73;31;311;3111;0061;31000;004;0;04;09;112;200026722;CC;330;231;1;1;5
31506;Saint-Orens-de-Gameville;73;31;313;3110;0061;31701;004;7;73;09;111;243100518;CU;10918;10997;3;2;
31507;Saint-Paul-sur-Save;73;31;313;3115;0061;31000;004;0;05;09;112;243100864;CC;1314;664;1;1;4
31508;Saint-Paul-d'Oueil;73;31;312;3104;7306;31000;551;0;02;01;222;200023547;CC;50;49;1;1;4
31509;Saint-Pé-d'Ardet;73;31;312;3105;7306;31000;997;0;03;00;120;243100724;CC;126;115;1;1;3
31510;Saint-Pé-Delbosc;73;31;312;3106;0061;31000;000;0;03;00;400;200023554;CC;138;121;1;1;5
31511;Saint-Pierre;73;31;313;3137;0061;31000;004;0;04;09;112;243100732;CC;252;209;1;1;4
31512;Saint-Pierre-de-Lages;73;31;313;3117;0061;31000;004;0;05;09;112;ZZZZZZZZZ;;770;378;1;1;2
31513;Saint-Plancard;73;31;312;3122;7306;31000;998;0;04;00;300;243100641;CC;374;371;1;1;3
31514;Saint-Rome;73;31;313;3138;0061;31000;004;0;02;09;112;200017408;CC;57;68;1;1;3
31515;Saint-Rustice;73;31;313;3114;0061;00351;004;3;31;09;112;ZZZZZZZZZ;;436;425;1;1;1
31516;Saint-Sauveur;73;31;313;3114;0061;31701;004;7;73;09;111;ZZZZZZZZZ;;1746;1309;1;1;3
31517;Saint-Sulpice-sur-Lèze;73;31;311;3109;0061;31000;004;0;06;09;112;243100658;CC;1845;1640;1;1;2
31518;Saint-Thomas;73;31;311;3130;0061;31000;004;0;05;09;112;243100872;CC;565;473;1;1;5
31519;Saint-Vincent;73;31;313;3138;0061;31000;004;0;03;09;112;200017408;CC;178;99;1;1;5
31520;Sajas;73;31;311;3126;0061;31000;004;0;02;09;112;243100898;CC;104;82;1;1;3
31521;Saleich;73;31;312;3132;7302;31000;000;0;04;00;400;200001105;CC;370;361;1;1;3
31522;Salerm;73;31;312;3116;0061;31000;000;0;02;00;400;200009611;CC;55;55;1;1;5
31523;Salies-du-Salat;73;31;312;3132;7302;31106;000;1;12;00;400;200001105;CC;1998;1946;1;1;5
31524;Salles-et-Pratviel;73;31;312;3104;7306;31000;551;0;03;01;222;200023547;CC;140;118;1;1;2
31525;Salles-sur-Garonne;73;31;311;3127;0061;31000;004;0;04;09;112;243100658;CC;516;300;1;1;5
31526;La Salvetat-Saint-Gilles;73;31;313;3118;0061;31701;004;7;73;09;111;243100781;CC;6911;5786;2;1;1
31527;La Salvetat-Lauragais;73;31;313;3108;0061;31000;004;0;03;09;112;243100880;CC;137;97;1;1;1
31528;Saman;73;31;312;3106;7306;31000;000;0;03;00;400;200023554;CC;159;142;1;1;3
31529;Samouillan;73;31;312;3102;0061;31000;004;0;03;09;112;243100765;CC;126;108;1;1;1
31530;Sana;73;31;311;3111;0061;31000;004;0;04;09;112;200026722;CC;221;175;1;1;2
31531;Sarrecave;73;31;312;3106;7306;31000;000;0;02;00;400;200023554;CC;78;61;1;1;4
31532;Sarremezan;73;31;312;3106;7306;31000;998;0;02;00;300;200023554;CC;98;69;1;1;2
31533;Saubens;73;31;311;3152;0061;31000;004;0;06;09;112;243100690;CA;1913;1302;1;1;4
31534;Saussens;73;31;313;3108;0061;31000;004;0;04;09;112;243100880;CC;238;144;1;1;4
31535;Sauveterre-de-Comminges;73;31;312;3105;7306;31000;197;0;05;04;112;243100724;CC;720;720;1;1;2
31536;Saux-et-Pomarède;73;31;312;3129;7306;31302;197;3;32;04;111;243100799;CC;270;251;1;1;1
31537;Savarthès;73;31;312;3129;7306;31302;197;3;32;04;111;243100799;CC;154;122;1;1;3
31538;Savères;73;31;311;3126;0061;31000;004;0;04;09;112;243100898;CC;205;158;1;1;4
31539;Sédeilhac;73;31;312;3122;7306;31000;997;0;02;00;120;243100641;CC;55;69;1;1;1
31540;Ségreville;73;31;313;3108;0061;31000;004;0;03;09;112;243100880;CC;213;144;1;1;1
31541;Seilh;73;31;313;3115;0061;31701;004;7;73;09;111;243100518;CU;3065;2086;2;1;4
31542;Seilhan;73;31;312;3105;7306;31000;998;0;04;00;300;243100724;CC;201;187;1;1;3
31543;Sénarens;73;31;311;3113;0061;31000;004;0;03;09;112;200000354;CC;119;101;1;1;2
31544;Sengouagnet;73;31;312;3101;7306;31000;997;0;04;00;120;243100609;CC;222;219;1;1;2
31545;Sepx;73;31;312;3131;7306;31000;997;0;03;00;120;243100377;CC;208;152;1;1;1
31546;Seyre;73;31;313;3124;0061;31000;004;0;02;09;112;243100179;CC;102;76;1;1;2
31547;Seysses;73;31;311;3123;0061;31701;004;7;73;09;111;243100708;CC;7839;5745;2;1;5
31548;Signac;73;31;312;3128;7306;31000;998;0;02;00;300;243100849;CC;49;58;1;1;3
31549;Sode;73;31;312;3104;7306;31000;551;0;01;01;222;200023547;CC;25;19;1;1;5
31550;Soueich;73;31;312;3101;7306;31000;197;0;05;04;112;243100609;CC;542;502;1;1;2
31551;Tarabel;73;31;313;3117;0061;31000;004;0;04;09;112;243100880;CC;355;373;1;1;2
31552;Terrebasse;73;31;312;3102;0061;31000;004;0;03;09;112;243100765;CC;139;121;1;1;5
31553;Thil;73;31;313;3115;0061;31000;004;0;06;09;112;243100864;CC;1140;833;1;1;1
31554;Touille;73;31;312;3132;7302;31000;000;0;04;00;400;200001105;CC;258;203;1;1;3
31555;Toulouse;73;31;313;3199;0061;31701;004;7;73;09;111;243100518;CU;441802;390301;4;2;
31556;Les Tourreilles;73;31;312;3122;7306;31000;998;0;04;00;300;243100641;CC;376;358;1;1;1
31557;Tournefeuille;73;31;313;3153;0061;31701;004;7;73;09;111;243100518;CU;25340;22745;3;2;
31558;Toutens;73;31;313;3108;0061;31000;004;0;03;09;112;243100880;CC;211;142;1;1;3
31559;Trébons-de-Luchon;73;31;312;3104;7306;31000;551;0;01;01;222;200023547;CC;8;10;1;1;1
31560;Trébons-sur-la-Grasse;73;31;313;3138;0061;31000;004;0;04;09;112;200017408;CC;417;320;1;1;4
31561;L'Union;73;31;313;3150;0061;31701;004;7;73;09;111;243100518;CU;11868;12139;3;2;
31562;Urau;73;31;312;3132;7302;31000;998;0;03;00;300;200001105;CC;148;136;1;1;1
31563;Vacquiers;73;31;313;3114;0061;31000;004;0;06;09;112;ZZZZZZZZZ;;1312;1032;1;1;4
31564;Valcabrère;73;31;312;3105;7306;31000;998;0;03;00;300;243100724;CC;152;139;1;1;3
31565;Valentine;73;31;312;3129;7306;31302;197;3;32;04;111;243100799;CC;916;894;1;1;1
31566;Vallègue;73;31;313;3138;0061;31000;004;0;04;09;112;200017408;CC;530;382;1;1;1
31567;Vallesvilles;73;31;313;3117;0061;31000;004;0;04;09;112;ZZZZZZZZZ;;376;291;1;1;1
31568;Varennes;73;31;313;3121;0061;31000;004;0;04;09;112;243100633;CA;256;198;1;1;3
31569;Vaudreuille;73;31;313;3125;0061;31000;998;0;04;00;300;243100567;CC;351;261;1;1;1
31570;Vaux;73;31;313;3125;0061;31000;004;0;04;09;112;243100567;CC;278;224;1;1;4
31571;Vendine;73;31;313;3108;0061;31000;004;0;04;09;112;243100880;CC;248;169;1;1;4
31572;Venerque;73;31;311;3103;0061;31206;004;2;22;09;112;243100682;CC;2612;2327;2;1;4
31573;Verfeil;73;31;313;3137;0061;31108;004;1;12;09;112;243100732;CC;3146;2505;2;1;3
31574;Vernet;73;31;311;3103;0061;31206;004;2;22;09;112;243100682;CC;2080;1895;2;1;5
31575;Vieille-Toulouse;73;31;313;3110;0061;31701;004;7;73;09;111;243100633;CA;1120;890;1;1;4
31576;Vieillevigne;73;31;313;3138;0061;31000;004;0;04;09;112;200017408;CC;305;174;1;1;4
31577;Vignaux;73;31;313;3107;0061;31000;004;0;03;09;112;243100856;CC;121;100;1;1;5
31578;Vigoulet-Auzil;73;31;313;3110;0061;31701;004;7;73;09;111;243100633;CA;944;989;1;1;1
31579;Villariès;73;31;313;3114;0061;31000;004;0;05;09;112;ZZZZZZZZZ;;816;592;1;1;4
31580;Villate;73;31;311;3152;0061;31701;004;7;73;09;111;243100690;CA;801;588;1;1;4
31581;Villaudric;73;31;313;3114;0061;31000;004;0;06;09;112;ZZZZZZZZZ;;1398;1112;1;1;2
31582;Villefranche-de-Lauragais;73;31;313;3138;0061;31114;004;1;14;09;112;200017408;CC;4106;3348;2;1;1
31583;Villematier;73;31;313;3139;0061;31000;004;0;05;09;112;243100773;CC;1022;863;1;1;1
31584;Villemur-sur-Tarn;73;31;313;3139;0061;31201;004;2;21;09;112;243100773;CC;5654;4934;2;1;2
31585;Villeneuve-de-Rivière;73;31;312;3129;7306;31302;197;3;32;04;111;243100799;CC;1607;1361;1;1;3
31586;Villeneuve-Lécussan;73;31;312;3122;7310;31000;390;0;05;01;222;243100641;CC;545;493;1;1;1
31587;Villeneuve-lès-Bouloc;73;31;313;3114;0061;31117;004;1;14;09;112;ZZZZZZZZZ;;1025;950;1;1;2
31588;Villeneuve-Tolosane;73;31;313;3153;0061;31701;004;7;73;09;111;243100518;CU;8637;8254;2;1;5
31589;Villenouvelle;73;31;313;3138;0061;31000;004;0;06;09;112;200017408;CC;1324;940;1;1;4
31590;Binos;73;31;312;3128;7306;31000;000;0;01;00;400;243100849;CC;35;18;1;1;4
31591;Escoulis;73;31;312;3132;0061;31000;000;0;02;00;400;200001105;CC;84;81;1;1;2
31592;Larra;73;31;313;3115;0061;31000;004;0;06;09;112;243100864;CC;1432;1133;1;1;3
31593;Cazac;73;31;312;3116;0061;31000;004;0;02;09;112;200009611;CC;84;81;1;1;4
32001;Aignan;73;32;323;3201;0050;32000;000;0;05;00;400;243200623;CC;775;844;1;1;2
32002;Ansan;73;32;321;3209;7307;32000;997;0;02;00;120;243200474;CC;96;63;1;1;1
32003;Antras;73;32;321;3211;7307;32000;167;0;02;05;112;243200565;CC;56;58;1;1;3
32004;Arblade-le-Bas;73;32;323;3224;0050;32000;423;0;03;01;222;200030435;CC;148;109;1;1;1
32005;Arblade-le-Haut;73;32;322;3222;0050;32000;000;0;04;00;400;ZZZZZZZZZ;;285;275;1;1;5
32007;Ardizas;73;32;321;3205;0061;32000;004;0;03;09;112;243200441;CC;198;122;1;1;5
32008;Armentieux;73;32;323;3214;7310;32000;000;0;02;00;400;243200508;CC;87;76;1;1;1
32009;Armous-et-Cau;73;32;323;3220;7307;32000;000;0;02;00;400;243200425;CC;95;93;1;1;2
32010;Arrouède;73;32;323;3215;7307;32000;000;0;02;00;400;243200516;CC;90;78;1;1;2
32012;Aubiet;73;32;321;3209;7307;32000;997;0;06;00;120;243200474;CC;1114;1002;1;1;2
32013;Auch;73;32;321;3299;7307;32401;167;4;41;05;111;243200540;CA;21576;21911;3;2;
32014;Augnax;73;32;321;3202;7307;32000;997;0;02;00;120;243200540;CA;88;57;1;1;4
32015;Aujan-Mournède;73;32;323;3215;7307;32000;000;0;02;00;400;243200300;CC;94;107;1;1;5
32016;Auradé;73;32;321;3210;0061;32000;004;0;05;09;112;200023620;CC;628;388;1;1;1
32017;Aurensan;73;32;323;3224;0050;32000;000;0;03;00;400;200030435;CC;129;129;1;1;5
32018;Aurimont;73;32;321;3227;0061;32000;000;0;03;00;400;243200474;CC;214;133;1;1;1
32019;Auterive;73;32;321;3203;7307;32000;167;0;05;05;112;243200540;CA;537;508;1;1;1
32020;Aux-Aussat;73;32;323;3217;7307;32000;000;0;04;00;400;243200532;CC;260;201;1;1;5
32021;Avensac;73;32;322;3216;0061;32000;998;0;02;00;300;243200466;CC;61;48;1;1;1
32022;Avéron-Bergelle;73;32;323;3201;0050;32000;000;0;03;00;400;243200623;CC;154;176;1;1;2
32023;Avezan;73;32;322;3225;7307;32000;000;0;02;00;400;243200482;CC;75;84;1;1;3
32024;Ayguetinte;73;32;322;3228;7307;32000;000;0;03;00;400;243200565;CC;185;152;1;1;1
