CODGEO;LIBGEO;DEP;REG;EPCI;NATURE_EPCI;ARR;CV;ZE2010;UU2010;TUU2014;TDUU2014;AU2010;TAU2014;CATAEU2010;BV2012
44152;Sainte-Anne-sur-Brivet;44;52;200000438;CC;443;4419;5204;44000;0;07;046;08;112;44129
44153;Saint-Aubin-des-Châteaux;44;52;200072726;CC;445;4406;5202;44000;0;06;229;03;212;44036
44154;Saint-Brevin-les-Pins;44;52;244400586;CC;443;4423;5204;44401;4;41;245;03;211;44154
44155;Saint-Colomban;44;52;244400438;CC;442;4428;5203;44000;0;07;008;09;112;44188
44156;Corcoué-sur-Logne;44;52;200071546;CC;442;4428;5203;44000;0;07;008;09;112;44188
44157;Saint-Étienne-de-Mer-Morte;44;52;200071546;CC;442;4410;5203;44000;0;06;997;00;120;44087
44158;Saint-Étienne-de-Montluc;44;52;200072734;CC;442;4403;5203;44205;2;21;008;09;112;44158
44159;Saint-Fiacre-sur-Maine;44;52;200067635;CA;442;4431;5203;44000;0;06;008;09;112;44109
44160;Saint-Géréon;44;52;244400552;CC;445;4401;5201;44301;3;31;375;01;111;44003
44161;Saint-Gildas-des-Bois;44;52;200000438;CC;443;4419;5204;44107;1;13;997;00;120;44161
44162;Saint-Herblain;44;52;244400404;ME;442;4498;5203;44701;7;73;008;09;111;44109
44163;Vair-sur-Loire;44;52;244400552;CC;445;4401;5201;44000;0;07;997;00;120;44213
44164;Saint-Hilaire-de-Chaléons;44;52;200067346;CA;443;4410;5203;44000;0;07;008;09;112;44186
44165;Saint-Hilaire-de-Clisson;44;52;200067635;CA;442;4407;5203;44000;0;07;008;09;112;44043
44166;Saint-Jean-de-Boiseau;44;52;244400404;ME;442;4423;5203;44701;7;73;008;09;111;44109
44168;Saint-Joachim;44;52;244400644;CA;443;4409;5204;44207;2;22;046;08;112;44184
44169;Saint-Julien-de-Concelles;44;52;200067866;CC;442;4430;5203;44303;3;31;008;09;112;44169
44170;Saint-Julien-de-Vouvantes;44;52;200072726;CC;445;4406;5202;44000;0;05;998;00;300;44036
44171;Saint-Léger-les-Vignes;44;52;244400404;ME;442;4421;5203;44701;7;73;008;09;111;44109
44172;Sainte-Luce-sur-Loire;44;52;244400404;ME;442;4404;5203;44701;7;73;008;09;111;44109
44173;Saint-Lumine-de-Clisson;44;52;200067635;CA;442;4407;5203;44000;0;07;008;09;112;44043
44174;Saint-Lumine-de-Coutais;44;52;244400438;CC;442;4428;5203;44000;0;07;008;09;112;44188
44175;Saint-Lyphard;44;52;244400610;CA;443;4409;5204;44000;0;07;046;08;112;44072
44176;Saint-Malo-de-Guersac;44;52;244400644;CA;443;4427;5204;44207;2;22;046;08;112;44184
44178;Saint-Mars-de-Coutais;44;52;200071546;CC;442;4410;5203;44000;0;07;008;09;112;44109
44179;Saint-Mars-du-Désert;44;52;244400503;CC;445;4418;5203;44115;1;14;008;09;112;44109
44180;Saint-Mars-la-Jaille;44;52;244400552;CC;445;4401;5201;44101;1;11;769;01;221;44180
44182;Saint-Michel-Chef-Chef;44;52;200067346;CA;443;4420;5204;44401;4;41;245;03;211;44154
44183;Saint-Molf;44;52;244400610;CA;443;4409;5204;44000;0;07;046;08;112;44184
44184;Saint-Nazaire;44;52;244400644;CA;443;4499;5204;44601;6;62;046;08;111;44184
44185;Saint-Nicolas-de-Redon;44;52;243500741;CC;445;4419;5203;00452;4;41;201;04;111;35236
44186;Sainte-Pazanne;44;52;200067346;CA;442;4410;5203;44124;2;21;008;09;112;44186
44187;Saint-Père-en-Retz;44;52;244400586;CC;443;4423;5204;44112;1;14;683;01;221;44187
44188;Saint-Philbert-de-Grand-Lieu;44;52;244400438;CC;442;4428;5203;44211;2;22;008;09;112;44188
44189;Sainte-Reine-de-Bretagne;44;52;200000438;CC;443;4419;5204;44000;0;07;046;08;112;44129
44190;Saint-Sébastien-sur-Loire;44;52;244400404;ME;442;4429;5203;44701;7;73;008;09;111;44109
44191;Saint-Sulpice-des-Landes;44;52;244400552;CC;445;4401;5201;44000;0;05;998;00;300;44180
44192;Saint-Viaud;44;52;244400586;CC;443;4423;5204;44000;0;07;998;00;300;44187
44193;Saint-Vincent-des-Landes;44;52;200072726;CC;445;4408;5202;44000;0;06;998;00;300;44036
44194;Sautron;44;52;244400404;ME;442;4424;5203;44701;7;73;008;09;111;44109
44195;Savenay;44;52;200072734;CC;443;4403;5203;44215;3;31;008;09;112;44195
44196;Sévérac;44;52;200000438;CC;443;4419;5204;44000;0;06;997;00;120;44161
44197;Sion-les-Mines;44;52;200072726;CC;445;4408;5202;44000;0;06;998;00;300;44051
44198;Les Sorinières;44;52;244400404;ME;442;4431;5203;44701;7;73;008;09;111;44109
44199;Soudan;44;52;200072726;CC;445;4406;5202;44000;0;06;229;03;212;44036
44200;Soulvache;44;52;200072726;CC;445;4406;5202;44000;0;04;998;00;300;44036
44201;Sucé-sur-Erdre;44;52;244400503;CC;445;4405;5203;44203;2;21;008;09;112;44109
44202;Teillé;44;52;244400552;CC;445;4418;5203;44000;0;06;997;00;120;44003
44203;Le Temple-de-Bretagne;44;52;200072734;CC;442;4403;5203;44208;2;22;008;09;112;44158
44204;Thouaré-sur-Loire;44;52;244400404;ME;442;4404;5203;44701;7;73;008;09;111;44109
44205;Les Touches;44;52;244400503;CC;445;4418;5203;44000;0;07;008;09;112;44110
44206;Touvois;44;52;200071546;CC;442;4428;5203;44000;0;06;998;00;300;44081
44207;Trans-sur-Erdre;44;52;244400552;CC;445;4418;5203;44000;0;06;008;09;112;44110
44208;Treffieux;44;52;244400537;CC;445;4408;5203;44000;0;05;997;00;120;44113
44209;Treillières;44;52;244400503;CC;445;4405;5203;44210;2;22;008;09;112;44209
44210;Trignac;44;52;244400644;CA;443;4427;5204;44601;6;62;046;08;111;44184
44211;La Turballe;44;52;244400610;CA;443;4409;5204;44206;2;21;046;08;112;44211
44212;Vallet;44;52;200067866;CC;442;4430;5203;44212;2;22;008;09;112;44212
44213;Loireauxence;44;52;244400552;CC;445;4401;5201;44217;2;22;515;01;221;44213
44214;Vay;44;52;244400537;CC;445;4408;5203;44000;0;07;008;09;112;44113
44215;Vertou;44;52;244400404;ME;442;4431;5203;44701;7;73;008;09;111;44109
44216;Vieillevigne;44;52;200067635;CA;442;4407;5203;44111;1;13;997;00;120;85146
44217;Vigneux-de-Bretagne;44;52;244400503;CC;445;4405;5203;44208;2;22;008;09;112;44158
44218;Villepot;44;52;200072726;CC;445;4406;5202;44000;0;05;229;03;212;49248
44219;Vritz;44;52;244400552;CC;445;4401;5201;44000;0;05;998;00;300;49054
44220;Vue;44;52;200067346;CA;442;4410;5203;44000;0;06;008;09;112;44109
44221;La Chevallerais;44;52;244400453;CC;445;4408;5203;44000;0;06;008;09;112;44015
44222;La Roche-Blanche;44;52;244400552;CC;445;4401;5201;44000;0;06;997;00;120;44003
44223;Geneston;44;52;244400438;CC;442;4428;5203;44204;2;21;008;09;112;44223
44224;La Grigonnais;44;52;244400537;CC;445;4408;5203;44000;0;06;008;09;112;44113
45001;Adon;45;24;200068278;CC;451;4507;2416;45000;0;04;998;00;300;45085
45002;Aillant-sur-Milleron;45;24;200067676;CC;451;4508;2417;45000;0;04;000;00;400;45085
45004;Amilly;45;24;244500203;CA;451;4502;2417;45501;5;51;119;06;111;45208
45005;Andonville;45;24;244500542;CC;453;4517;2418;45000;0;04;001;10;112;91016
45006;Ardon;45;24;200005932;CC;452;4505;2418;45000;0;06;021;08;112;45234
45008;Artenay;45;24;200035764;CC;452;4510;2418;45000;0;06;021;08;112;28199
45009;Aschères-le-Marché;45;24;244500484;CC;453;4517;2418;45000;0;06;021;08;112;45224
45010;Ascoux;45;24;200066280;CC;453;4509;2419;45000;0;06;998;00;300;45252
45011;Attray;45;24;244500542;CC;453;4517;2418;45000;0;04;021;08;112;45224
45012;Audeville;45;24;200066280;CC;453;4517;2419;45000;0;03;001;10;112;45252
45013;Augerville-la-Rivière;45;24;200071850;CC;453;4509;2419;45000;0;04;001;10;112;45191
45014;Aulnay-la-Rivière;45;24;200071850;CC;453;4509;2419;45000;0;05;001;10;112;45258
45015;Autruy-sur-Juine;45;24;200066280;CC;453;4517;2419;45000;0;05;001;10;112;45252
45016;Autry-le-Châtel;45;24;200068278;CC;451;4507;2416;45000;0;05;234;03;212;45155
45017;Auvilliers-en-Gâtinais;45;24;200067676;CC;451;4508;2417;45000;0;04;997;00;120;45031
45018;Auxy;45;24;200071850;CC;453;4509;2419;45000;0;05;001;10;112;45030
45019;Baccon;45;24;200070183;CC;452;4501;2418;45000;0;05;021;08;112;45203
45020;Le Bardon;45;24;200070183;CC;452;4510;2418;45000;0;06;021;08;112;45203
45021;Barville-en-Gâtinais;45;24;200071850;CC;453;4509;2419;45000;0;04;997;00;120;45030
45022;Batilly-en-Gâtinais;45;24;200071850;CC;453;4509;2419;45000;0;04;998;00;300;45030
45023;Batilly-en-Puisaye;45;24;200068278;CC;451;4507;2416;45000;0;03;000;00;400;45053
45024;Baule;45;24;200070183;CC;452;4501;2418;45209;2;22;021;08;112;45203
45025;Bazoches-les-Gallerandes;45;24;244500542;CC;453;4517;2418;45000;0;06;997;00;120;45224
45026;Bazoches-sur-le-Betz;45;24;200067668;CC;451;4504;2417;45000;0;05;001;10;112;45115
45027;Beauchamps-sur-Huillard;45;24;200067676;CC;451;4508;2417;45000;0;04;997;00;120;45031
45028;Beaugency;45;24;200070183;CC;452;4501;2418;45207;2;22;021;08;112;45028
45029;Beaulieu-sur-Loire;45;24;200068278;CC;451;4507;2416;45000;0;06;998;00;300;45053
45030;Beaune-la-Rolande;45;24;200071850;CC;453;4509;2419;45000;0;06;000;00;400;45030
45031;Bellegarde;45;24;200067676;CC;451;4508;2417;45105;1;12;000;00;400;45031
45032;Le Bignon-Mirabeau;45;24;244500419;CC;451;4504;2417;45000;0;04;001;10;112;45145
45033;Boësses;45;24;200071850;CC;453;4509;2419;45000;0;04;001;10;112;45258
45034;Boigny-sur-Bionne;45;24;244500468;CU;452;4518;2418;45701;7;71;021;08;111;45234
45035;Boiscommun;45;24;200071850;CC;453;4509;2419;45000;0;06;998;00;300;45030
45036;Boismorand;45;24;244500211;CC;451;4507;2416;45000;0;05;998;00;300;45085
45037;Boisseaux;45;24;244500542;CC;453;4517;2418;45000;0;04;001;10;112;91016
45038;Bondaroy;45;24;200066280;CC;453;4509;2419;45301;3;31;359;01;211;45252
45039;Bonnée;45;24;200070100;CC;452;4521;2416;45302;3;31;335;01;211;45315
45040;Bonny-sur-Loire;45;24;200068278;CC;451;4507;2416;45000;0;06;998;00;300;45053
45041;Bordeaux-en-Gâtinais;45;24;200071850;CC;453;4509;2419;45000;0;03;997;00;120;45030
45042;Les Bordes;45;24;200070100;CC;452;4521;2416;45302;3;31;335;01;211;45315
45043;Bou;45;24;244500468;CU;452;4518;2418;45000;0;05;021;08;112;45234
45044;Bougy-lez-Neuville;45;24;244500484;CC;452;4517;2418;45000;0;03;021;08;112;45224
45045;Bouilly-en-Gâtinais;45;24;200066280;CC;453;4509;2419;45000;0;04;998;00;300;45252
45046;Boulay-les-Barres;45;24;200035764;CC;452;4510;2418;45000;0;05;021;08;112;45234
45047;Bouzonville-aux-Bois;45;24;200066280;CC;453;4509;2419;45000;0;04;998;00;300;45252
45049;Bouzy-la-Forêt;45;24;244500427;CC;452;4503;2418;45302;3;31;335;01;211;45315
45050;Boynes;45;24;200066280;CC;453;4509;2419;45000;0;06;998;00;300;45030
45051;Bray-Saint-Aignan;45;24;200070100;CC;452;4521;2418;45302;3;31;335;01;211;45315
45052;Breteau;45;24;200068278;CC;451;4507;2416;45000;0;02;998;00;300;45053
45053;Briare;45;24;200068278;CC;451;4507;2416;45203;2;21;514;01;221;45053
45054;Briarres-sur-Essonne;45;24;200071850;CC;453;4509;2419;45000;0;05;001;10;112;45258
45055;Bricy;45;24;200035764;CC;452;4510;2418;45000;0;05;021;08;112;45248
45056;Bromeilles;45;24;200071850;CC;453;4509;2419;45000;0;04;001;10;112;45258
45058;Bucy-le-Roi;45;24;200035764;CC;452;4510;2418;45000;0;03;021;08;112;45224
45059;Bucy-Saint-Liphard;45;24;200035764;CC;452;4510;2418;45000;0;04;021;08;112;45234
45060;La Bussière;45;24;200068278;CC;451;4507;2416;45000;0;05;998;00;300;45085
45061;Cepoy;45;24;244500203;CA;451;4502;2417;45501;5;51;119;06;111;45208
45062;Cercottes;45;24;200035764;CC;452;4510;2418;45000;0;06;021;08;112;45234
45063;Cerdon;45;24;200070100;CC;452;4521;2416;45000;0;05;998;00;300;45315
45064;Cernoy-en-Berry;45;24;200068278;CC;451;4507;2416;45000;0;04;998;00;300;45053
45065;Césarville-Dossainville;45;24;200066280;CC;453;4517;2419;45000;0;04;001;10;112;45252
45066;Chailly-en-Gâtinais;45;24;200067676;CC;451;4508;2417;45000;0;05;997;00;120;45187
45067;Chaingy;45;24;200070183;CC;452;4510;2418;45204;2;21;021;08;112;45234
45068;Châlette-sur-Loing;45;24;244500203;CA;451;4502;2417;45501;5;51;119;06;111;45208
45069;Chambon-la-Forêt;45;24;200071850;CC;453;4509;2419;45000;0;05;998;00;300;45030
45070;Champoulet;45;24;200068278;CC;451;4507;2416;45000;0;01;000;00;400;45053
45072;Chanteau;45;24;244500468;CU;452;4506;2418;45000;0;06;021;08;112;45234
45073;Chantecoq;45;24;200067668;CC;451;4504;2417;45000;0;05;997;00;120;45115
45074;La Chapelle-Onzerain;45;24;200035764;CC;452;4510;2418;45000;0;03;021;08;112;45248
45075;La Chapelle-Saint-Mesmin;45;24;244500468;CU;452;4519;2418;45701;7;71;021;08;111;45234
45076;La Chapelle-Saint-Sépulcre;45;24;200067668;CC;451;4504;2417;45000;0;04;119;06;112;45208
45077;La Chapelle-sur-Aveyron;45;24;200067676;CC;451;4508;2417;45000;0;05;997;00;120;45085
45078;Chapelon;45;24;200067676;CC;451;4508;2417;45000;0;04;997;00;120;45031
45079;Le Charme;45;24;200067676;CC;451;4508;2417;45000;0;03;000;00;400;45085
45080;Charmont-en-Beauce;45;24;244500542;CC;453;4517;2419;45000;0;04;001;10;112;45252
45081;Charsonville;45;24;200070183;CC;452;4510;2418;45000;0;05;021;08;112;45203
45082;Châteauneuf-sur-Loire;45;24;244500427;CC;452;4503;2418;45206;2;22;021;08;112;45082
45083;Château-Renard;45;24;200067668;CC;451;4504;2417;45000;0;07;998;00;300;45083
45084;Châtenoy;45;24;200067676;CC;451;4508;2418;45000;0;04;997;00;120;45031
45085;Châtillon-Coligny;45;24;200067676;CC;451;4508;2417;45107;1;13;000;00;400;45085
45086;Châtillon-le-Roi;45;24;244500542;CC;453;4517;2419;45000;0;04;997;00;120;45252
45087;Châtillon-sur-Loire;45;24;200068278;CC;451;4507;2416;45109;1;13;998;00;300;45053
45088;Chaussy;45;24;244500542;CC;453;4517;2418;45000;0;04;997;00;120;45224
45089;Chécy;45;24;244500468;CU;452;4518;2418;45701;7;71;021;08;111;45234
45091;Chevannes;45;24;244500419;CC;451;4504;2417;45000;0;04;001;10;112;45145
45092;Chevillon-sur-Huillard;45;24;244500203;CA;451;4511;2417;45000;0;06;119;06;112;45208
45093;Chevilly;45;24;200035764;CC;452;4510;2418;45000;0;07;021;08;112;45234
45094;Chevry-sous-le-Bignon;45;24;244500419;CC;451;4504;2417;45000;0;04;001;10;112;45145
45095;Chilleurs-aux-Bois;45;24;200066280;CC;453;4509;2418;45000;0;06;021;08;112;45224
45096;Les Choux;45;24;244500211;CC;451;4507;2416;45000;0;04;998;00;300;45155
45097;Chuelles;45;24;200067668;CC;451;4504;2417;45000;0;06;997;00;120;45115
45098;Cléry-Saint-André;45;24;200070183;CC;452;4501;2418;45110;1;13;021;08;112;45203
45099;Coinces;45;24;200035764;CC;452;4510;2418;45000;0;05;021;08;112;45248
45100;Combleux;45;24;244500468;CU;452;4518;2418;45701;7;71;021;08;111;45234
45101;Combreux;45;24;244500427;CC;452;4503;2418;45000;0;04;021;08;112;45031
45102;Conflans-sur-Loing;45;24;244500203;CA;451;4502;2417;45501;5;51;119;06;111;45208
45103;Corbeilles;45;24;244500419;CC;451;4504;2417;45000;0;06;997;00;120;45030
45104;Corquilleroy;45;24;244500203;CA;451;4502;2417;45501;5;51;119;06;111;45208
45105;Cortrat;45;24;200067676;CC;451;4508;2417;45000;0;02;119;06;112;45208
45107;Coudroy;45;24;200067676;CC;451;4508;2417;45000;0;04;998;00;300;45187
45108;Coullons;45;24;244500211;CC;451;4521;2416;45000;0;07;998;00;300;45155
45109;Coulmiers;45;24;200070183;CC;452;4510;2418;45000;0;05;021;08;112;45234
45110;Courcelles;45;24;200071850;CC;453;4509;2419;45000;0;04;998;00;300;45030
45111;Courcy-aux-Loges;45;24;200066280;CC;453;4509;2418;45000;0;04;021;08;112;45224
45112;La Cour-Marigny;45;24;200067676;CC;451;4508;2417;45000;0;04;997;00;120;45187
45113;Courtemaux;45;24;200067668;CC;451;4504;2417;45000;0;04;997;00;120;45115
45114;Courtempierre;45;24;244500419;CC;451;4504;2417;45000;0;04;001;10;112;45208
45115;Courtenay;45;24;200067668;CC;451;4504;2417;45114;1;14;698;01;221;45115
45116;Cravant;45;24;200070183;CC;452;4501;2418;45000;0;05;021;08;112;45028
45118;Crottes-en-Pithiverais;45;24;244500542;CC;453;4517;2418;45000;0;04;021;08;112;45224
45119;Dadonville;45;24;200066280;CC;453;4517;2419;45301;3;31;359;01;211;45252
45120;Dammarie-en-Puisaye;45;24;200068278;CC;451;4507;2416;45000;0;03;998;00;300;45053
45121;Dammarie-sur-Loing;45;24;200067676;CC;451;4508;2417;45000;0;05;998;00;300;45085
45122;Dampierre-en-Burly;45;24;200070100;CC;452;4521;2416;45000;0;06;998;00;300;45315
45123;Darvoy;45;24;244500427;CC;452;4503;2418;45208;2;22;021;08;112;45173
45124;Desmonts;45;24;200071850;CC;453;4509;2419;45000;0;03;001;10;112;45258
45125;Dimancheville;45;24;200071850;CC;453;4509;2419;45000;0;03;001;10;112;45258
45126;Donnery;45;24;244500427;CC;452;4503;2418;45202;2;21;021;08;112;45173
45127;Dordives;45;24;244500419;CC;451;4504;2417;00268;2;22;001;10;112;77458
45129;Douchy-Montcorbon;45;24;200067668;CC;451;4504;2417;45000;0;06;998;00;300;45115
45130;Dry;45;24;200070183;CC;452;4501;2418;45000;0;06;021;08;112;45203
45131;Échilleuses;45;24;200071850;CC;453;4509;2419;45000;0;04;001;10;112;45258
45132;Égry;45;24;200071850;CC;453;4509;2419;45000;0;04;998;00;300;45030
45133;Engenville;45;24;200066280;CC;453;4517;2419;45000;0;05;001;10;112;45252
45134;Épieds-en-Beauce;45;24;200070183;CC;452;4510;2418;45000;0;06;021;08;112;45234
45135;Erceville;45;24;244500542;CC;453;4517;2418;45000;0;04;001;10;112;91016
45136;Ervauville;45;24;200067668;CC;451;4504;2417;45000;0;05;001;10;112;45115
45137;Escrennes;45;24;200066280;CC;453;4509;2419;45000;0;05;998;00;300;45252
45138;Escrignelles;45;24;200068278;CC;451;4507;2416;45000;0;02;000;00;400;45053
45139;Estouy;45;24;200066280;CC;453;4509;2419;45000;0;05;997;00;120;45252
45141;Faverelles;45;24;200068278;CC;451;4507;2416;45000;0;03;000;00;400;45053
45142;Fay-aux-Loges;45;24;244500427;CC;452;4503;2418;45202;2;21;021;08;112;45173
45143;Feins-en-Gâtinais;45;24;200068278;CC;451;4507;2416;45000;0;01;000;00;400;45085
45144;Férolles;45;24;244500427;CC;452;4520;2418;45000;0;06;021;08;112;45173
45145;Ferrières-en-Gâtinais;45;24;244500419;CC;451;4504;2417;45201;2;21;997;00;120;45145
45146;La Ferté-Saint-Aubin;45;24;200005932;CC;452;4505;2418;45205;2;22;021;08;112;45146
45147;Fleury-les-Aubrais;45;24;244500468;CU;452;4506;2418;45701;7;71;021;08;111;45234
45148;Fontenay-sur-Loing;45;24;244500419;CC;451;4504;2417;45201;2;21;997;00;120;45145
45149;Foucherolles;45;24;200067668;CC;451;4504;2417;45000;0;04;001;10;112;45115
45150;Fréville-du-Gâtinais;45;24;200067676;CC;451;4508;2419;45000;0;03;000;00;400;45031
45151;Gaubertin;45;24;200071850;CC;453;4509;2419;45000;0;04;997;00;120;45030
45152;Gémigny;45;24;200035764;CC;452;4510;2418;45000;0;04;021;08;112;45248
45153;Germigny-des-Prés;45;24;200070100;CC;452;4521;2418;45000;0;05;021;08;112;45082
45154;Gidy;45;24;200035764;CC;452;4510;2418;45000;0;06;021;08;112;45234
45155;Gien;45;24;244500211;CC;451;4507;2416;45303;3;32;234;03;211;45155
45156;Girolles;45;24;244500419;CC;451;4504;2417;45000;0;05;119;06;112;45208
45157;Givraines;45;24;200066280;CC;453;4509;2419;45000;0;04;998;00;300;45252
45158;Gondreville;45;24;244500419;CC;451;4504;2417;45000;0;04;119;06;112;45208
45159;Grangermont;45;24;200071850;CC;453;4509;2419;45000;0;04;001;10;112;45258
45160;Greneville-en-Beauce;45;24;244500542;CC;453;4517;2419;45000;0;05;997;00;120;45252
45161;Griselles;45;24;244500419;CC;451;4504;2417;45000;0;05;997;00;120;45145
45162;Guigneville;45;24;200066280;CC;453;4517;2419;45000;0;05;001;10;112;45252
45164;Guilly;45;24;200070100;CC;452;4521;2418;45000;0;05;021;08;112;45082
45165;Gy-les-Nonains;45;24;200067668;CC;451;4504;2417;45000;0;05;119;06;112;45083
45166;Huêtre;45;24;200035764;CC;452;4510;2418;45000;0;04;021;08;112;45234
45167;Huisseau-sur-Mauves;45;24;200070183;CC;452;4510;2418;45000;0;06;021;08;112;45234
45168;Ingrannes;45;24;244500427;CC;452;4503;2418;45000;0;05;021;08;112;45082
45169;Ingré;45;24;244500468;CU;452;4519;2418;45701;7;71;021;08;111;45234
45170;Intville-la-Guétard;45;24;200066280;CC;453;4517;2419;45000;0;03;001;10;112;45252
45171;Isdes;45;24;200070100;CC;452;4521;2418;45000;0;05;021;08;112;45315
45173;Jargeau;45;24;244500427;CC;452;4503;2418;45208;2;22;021;08;112;45173
45174;Jouy-en-Pithiverais;45;24;244500542;CC;453;4517;2419;45000;0;04;997;00;120;45224
45175;Jouy-le-Potier;45;24;200005932;CC;452;4501;2418;45000;0;06;021;08;112;45146
45176;Juranville;45;24;200071850;CC;453;4509;2419;45000;0;04;997;00;120;45030
45177;Laas;45;24;200066280;CC;453;4509;2419;45000;0;04;997;00;120;45252
45178;Ladon;45;24;200067676;CC;451;4508;2417;45000;0;06;997;00;120;45031
45179;Lailly-en-Val;45;24;200070183;CC;452;4501;2418;45102;1;12;021;08;112;45028
45180;Langesse;45;24;244500211;CC;451;4507;2417;45000;0;02;000;00;400;45187
45181;Léouville;45;24;244500542;CC;453;4517;2419;45000;0;02;001;10;112;28199
45182;Ligny-le-Ribault;45;24;200005932;CC;452;4505;2418;45000;0;06;021;08;112;45146
45183;Lion-en-Beauce;45;24;200035764;CC;452;4510;2418;45000;0;03;021;08;112;28199
45184;Lion-en-Sullias;45;24;200070100;CC;452;4521;2416;45000;0;04;998;00;300;45315
45185;Lombreuil;45;24;244500203;CA;451;4511;2417;45000;0;04;119;06;112;45208
45186;Lorcy;45;24;200071850;CC;453;4509;2417;45000;0;05;997;00;120;45030
45187;Lorris;45;24;200067676;CC;451;4508;2417;45106;1;12;998;00;300;45187
45188;Loury;45;24;244500484;CC;452;4506;2418;45103;1;12;021;08;112;45224
45189;Louzouer;45;24;200067668;CC;451;4504;2417;45000;0;04;997;00;120;45145
45191;Le Malesherbois;45;24;200071850;CC;453;4509;2419;00260;2;22;001;10;112;45191
45193;Marcilly-en-Villette;45;24;200005932;CC;452;4505;2418;45000;0;07;021;08;112;45146
45194;Mardié;45;24;244500468;CU;452;4518;2418;45701;7;71;021;08;111;45234
45195;Mareau-aux-Bois;45;24;200066280;CC;453;4509;2419;45000;0;05;997;00;120;45252
45196;Mareau-aux-Prés;45;24;200070183;CC;452;4501;2418;45000;0;06;021;08;112;45234
45197;Marigny-les-Usages;45;24;244500468;CU;452;4506;2418;45000;0;06;021;08;112;45234
45198;Marsainvilliers;45;24;200066280;CC;453;4509;2419;45000;0;04;001;10;112;45252
45199;Melleroy;45;24;200067668;CC;451;4504;2417;45000;0;05;998;00;300;45083
45200;Ménestreau-en-Villette;45;24;200005932;CC;452;4505;2418;45000;0;06;021;08;112;45146
45201;Mérinville;45;24;200067668;CC;451;4504;2417;45000;0;03;001;10;112;45115
45202;Messas;45;24;200070183;CC;452;4501;2418;45209;2;22;021;08;112;45203
45203;Meung-sur-Loire;45;24;200070183;CC;452;4510;2418;45209;2;22;021;08;112;45203
