CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE1990;ZE2010;UU1999;AU1999;EU1999;TAU1999;TUU1999;TDUU1999;BV;EPCI;NATURE_EPCI;ZAUER1999
45264;Rozières-en-Beauce;24;45;452;4518;2461;2418;45000;022;1A;08;0;03;45234;ZZZZZZZZZ;;2
45265;Rozoy-le-Vieil;24;45;451;4511;2462;2417;45000;999;1A;00;0;04;45115;ZZZZZZZZZ;;3
45266;Ruan;24;45;452;4501;2461;2418;45000;999;1A;00;0;04;45234;ZZZZZZZZZ;;3
45267;Saint-Aignan-des-Gués;24;45;452;4506;2461;2418;45000;000;9Z;00;0;04;45082;244500518;CC;6
45268;Saint-Aignan-le-Jaillard;24;45;452;4531;2464;2416;45000;000;9Z;00;0;05;45315;ZZZZZZZZZ;;5
45269;Saint-Ay;24;45;452;4518;2461;2418;45202;022;1A;08;2;21;45234;ZZZZZZZZZ;;2
45270;Saint-Benoît-sur-Loire;24;45;452;4527;2464;2418;45000;000;9Z;00;0;06;45315;244500518;CC;6
45271;Saint-Brisson-sur-Loire;24;45;451;4514;2464;2416;45000;239;3W;03;0;06;45155;244500211;CC;2
45272;Saint-Cyr-en-Val;24;45;452;4540;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45273;Saint-Denis-de-l'Hôtel;24;45;452;4506;2461;2418;45207;022;1A;08;2;22;45173;244500427;CC;2
45274;Saint-Denis-en-Val;24;45;452;4540;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45275;Saint-Firmin-des-Bois;24;45;451;4507;2462;2417;45000;111;1A;06;0;04;45083;200022994;CC;2
45276;Saint-Firmin-sur-Loire;24;45;451;4509;2464;2416;45000;239;3W;03;0;05;45155;244500476;CC;2
45277;Saint-Florent;24;45;452;4531;2464;2416;45000;000;9Z;00;0;04;45315;ZZZZZZZZZ;;6
45278;Sainte-Geneviève-des-Bois;24;45;451;4508;2462;2417;45107;000;9Z;00;1;12;45085;244500195;CC;6
45279;Saint-Germain-des-Prés;24;45;451;4507;2462;2417;45000;111;1A;06;0;06;45083;200022994;CC;2
45280;Saint-Gondon;24;45;451;4514;2464;2416;45000;239;3W;03;0;05;45155;244500211;CC;2
45281;Saint-Hilaire-les-Andrésis;24;45;451;4511;2462;2417;45000;000;9Z;00;0;05;45115;ZZZZZZZZZ;;6
45282;Saint-Hilaire-Saint-Mesmin;24;45;452;4535;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45283;Saint-Hilaire-sur-Puiseaux;24;45;451;4516;2462;2417;45000;999;1A;00;0;03;45208;244500278;CC;3
45284;Saint-Jean-de-Braye;24;45;452;4536;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45285;Saint-Jean-de-la-Ruelle;24;45;452;4537;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45286;Saint-Jean-le-Blanc;24;45;452;4540;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45287;Saint-Loup-de-Gonois;24;45;451;4511;2462;2417;45000;999;1A;00;0;03;45115;ZZZZZZZZZ;;3
45288;Saint-Loup-des-Vignes;24;45;453;4503;2463;2419;45000;000;9Z;00;0;04;45030;244500401;CC;6
45289;Saint-Lyé-la-Forêt;24;45;452;4520;2461;2418;45000;022;1A;08;0;05;45224;244500484;CC;2
45290;Saint-Martin-d'Abbat;24;45;452;4506;2461;2418;45000;000;9Z;00;0;06;45082;244500427;CC;6
45291;Saint-Martin-sur-Ocre;24;45;451;4514;2464;2416;45000;239;3W;03;0;06;45155;244500211;CC;2
45292;Saint-Maurice-sur-Aveyron;24;45;451;4508;2462;2417;45000;000;9Z;00;0;05;45085;244500195;CC;6
45293;Saint-Maurice-sur-Fessard;24;45;451;4532;2462;2417;45000;111;1A;06;0;05;45208;ZZZZZZZZZ;;2
45294;Saint-Michel;24;45;453;4503;2463;2419;45000;999;1A;00;0;03;45030;244500401;CC;3
45296;Saint-Péravy-la-Colombe;24;45;452;4528;2461;2418;45000;022;1A;08;0;05;45248;ZZZZZZZZZ;;2
45297;Saint-Père-sur-Loire;24;45;452;4531;2464;2416;45301;000;9Z;00;3;31;45315;ZZZZZZZZZ;;4
45298;Saint-Pryvé-Saint-Mesmin;24;45;452;4535;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45299;Saint-Sigismond;24;45;452;4528;2461;2418;45000;022;1A;08;0;04;45248;ZZZZZZZZZ;;2
45300;Sandillon;24;45;452;4515;2461;2418;45110;022;1A;08;1;13;45234;244500583;CC;2
45301;Santeau;24;45;453;4529;2463;2418;45000;999;1A;00;0;04;45252;244500393;CC;3
45302;Saran;24;45;452;4539;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45303;Sceaux-du-Gâtinais;24;45;451;4512;2462;2417;45000;999;1A;00;0;04;45208;244500419;CC;3
45305;Seichebrières;24;45;452;4506;2461;2418;45000;999;1A;00;0;03;45082;244500427;CC;3
45306;La Selle-en-Hermoy;24;45;451;4507;2462;2417;45000;111;1A;06;0;05;45083;200022994;CC;2
45307;La Selle-sur-le-Bied;24;45;451;4511;2462;2417;45000;999;1A;00;0;05;45115;ZZZZZZZZZ;;3
45308;Semoy;24;45;452;4536;2461;2418;45701;022;1A;08;7;71;45234;244500468;CA;1
45309;Sennely;24;45;452;4513;2461;2418;45000;022;1A;08;0;05;45146;200005932;CC;2
45310;Sermaises;24;45;453;4517;2463;2419;45000;999;1A;00;0;06;45252;244500559;CC;3
45311;Sigloy;24;45;452;4515;2461;2418;45000;000;9Z;00;0;05;45082;244500583;CC;6
45312;Solterre;24;45;451;4532;2462;2417;45000;111;1A;06;0;04;45208;ZZZZZZZZZ;;2
45313;Sougy;24;45;452;4501;2461;2418;45000;022;1A;08;0;05;45234;ZZZZZZZZZ;;2
45314;Sully-la-Chapelle;24;45;452;4520;2461;2418;45000;022;1A;08;0;04;45082;244500427;CC;2
45315;Sully-sur-Loire;24;45;452;4531;2464;2416;45301;000;9Z;00;3;31;45315;ZZZZZZZZZ;;4
45316;Sury-aux-Bois;24;45;452;4506;2461;2418;45000;999;1A;00;0;05;45082;244500427;CC;3
45317;Tavers;24;45;452;4502;2461;2418;45206;000;9Z;00;2;22;45028;200018323;CC;4
45320;Thignonville;24;45;453;4517;2463;2419;45000;001;1A;10;0;04;45252;244500559;CC;2
45321;Thimory;24;45;451;4516;2462;2417;45000;999;1A;00;0;05;45187;244500278;CC;3
45322;Thorailles;24;45;451;4511;2462;2417;45000;111;1A;06;0;02;45115;ZZZZZZZZZ;;2
45323;Thou;24;45;451;4505;2464;2416;45000;000;9Z;00;0;04;45053;244500443;CC;6
45324;Tigy;24;45;452;4515;2461;2418;45000;022;1A;08;0;06;45082;244500583;CC;2
45325;Tivernon;24;45;453;4526;2463;2418;45000;999;1A;00;0;04;28391;244500542;CC;3
45326;Tournoisis;24;45;452;4528;2461;2418;45000;022;1A;08;0;04;45248;ZZZZZZZZZ;;2
45327;Traînou;24;45;452;4520;2461;2418;45106;022;1A;08;1;12;45234;ZZZZZZZZZ;;2
45328;Treilles-en-Gâtinais;24;45;451;4512;2462;2417;45000;111;1A;06;0;04;45208;244500419;CC;2
45329;Triguères;24;45;451;4507;2462;2417;45000;000;9Z;00;0;06;45083;200022994;CC;6
45330;Trinay;24;45;452;4501;2461;2418;45000;999;1A;00;0;03;45234;ZZZZZZZZZ;;3
45331;Vannes-sur-Cosson;24;45;452;4515;2461;2418;45000;022;1A;08;0;05;45315;244500583;CC;2
45332;Varennes-Changy;24;45;451;4516;2462;2417;45000;000;9Z;00;0;06;45187;244500278;CC;6
45333;Vennecy;24;45;452;4520;2461;2418;45000;022;1A;08;0;06;45234;244500484;CC;2
45334;Vieilles-Maisons-sur-Joudry;24;45;451;4516;2462;2418;45000;000;9Z;00;0;04;45187;244500278;CC;6
45335;Vienne-en-Val;24;45;452;4515;2461;2418;45000;022;1A;08;0;06;45173;244500583;CC;2
45336;Viglain;24;45;452;4531;2464;2416;45000;000;9Z;00;0;05;45315;ZZZZZZZZZ;;5
45337;Villamblain;24;45;452;4528;2461;2418;45000;022;1A;08;0;04;45248;ZZZZZZZZZ;;2
45338;Villemandeur;24;45;451;4532;2462;2417;45501;111;1A;06;5;51;45208;244500203;CA;1
45339;Villemoutiers;24;45;451;4504;2462;2417;45000;999;1A;00;0;04;45208;244500567;CC;3
45340;Villemurlin;24;45;452;4531;2464;2416;45000;000;9Z;00;0;05;45315;ZZZZZZZZZ;;6
45341;Villeneuve-sur-Conie;24;45;452;4528;2461;2418;45000;022;1A;08;0;03;45248;ZZZZZZZZZ;;2
45342;Villereau;24;45;452;4520;2461;2418;45000;022;1A;08;0;04;45224;244500484;CC;2
45343;Villevoques;24;45;451;4533;2462;2417;45000;111;1A;06;0;04;45208;244500419;CC;2
45344;Villorceau;24;45;452;4502;2461;2418;45000;022;1A;08;0;05;45028;200018323;CC;2
45345;Vimory;24;45;451;4532;2462;2417;45000;111;1A;06;0;06;45208;244500203;CA;2
45346;Vitry-aux-Loges;24;45;452;4506;2461;2418;45000;022;1A;08;0;06;45082;244500427;CC;2
45347;Vrigny;24;45;453;4529;2463;2419;45000;292;1A;02;0;05;45252;244500393;CC;2
45348;Yèvre-la-Ville;24;45;453;4529;2463;2419;45000;999;1A;00;0;05;45252;244500393;CC;3
46001;Albas;73;46;461;4619;7310;7308;46000;000;9Z;00;0;05;46042;244600433;CC;6
46002;Albiac;73;46;462;4613;7309;0057;46000;000;9Z;00;0;02;46128;244600524;CC;6
46003;Alvignac;73;46;463;4611;7312;0057;46000;000;9Z;00;0;05;46128;244600334;CC;6
46004;Anglars;73;46;462;4613;7309;7309;46000;000;9Z;00;0;03;46102;244600524;CC;6
46005;Anglars-Juillac;73;46;461;4619;7310;7308;46101;000;9Z;00;1;13;46225;244600433;CC;6
46006;Anglars-Nozac;73;46;463;4610;7312;7308;46000;000;9Z;00;0;04;46127;244600581;CC;6
46007;Arcambal;73;46;461;4603;7310;7308;46000;171;3K;05;0;05;46042;200023737;CC;2
46008;Les Arques;73;46;461;4607;7310;7308;46000;000;9Z;00;0;03;46127;244600425;CC;6
46009;Assier;73;46;462;4618;7309;7309;46000;000;9Z;00;0;05;46102;244600474;CC;6
46010;Aujols;73;46;461;4614;7310;7308;46000;171;3K;05;0;04;46042;244600532;CC;2
46011;Autoire;73;46;462;4624;7312;0057;46000;000;9Z;00;0;04;46251;244600409;CC;6
46012;Aynac;73;46;462;4613;7309;0057;46000;000;9Z;00;0;05;46102;244600524;CC;6
46013;Bach;73;46;461;4614;7310;7308;46000;000;9Z;00;0;03;46042;244600532;CC;6
46014;Bagat-en-Quercy;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46042;244600490;CC;6
46015;Bagnac-sur-Célé;73;46;462;4608;7309;7309;46000;000;9Z;00;0;06;46102;244600466;CC;6
46016;Baladou;73;46;463;4620;7312;0057;46000;000;9Z;00;0;04;19031;244600458;CC;6
46017;Bannes;73;46;462;4624;7312;0057;46000;000;9Z;00;0;03;46251;244600409;CC;6
46018;Le Bastit;73;46;463;4611;7312;0057;46000;000;9Z;00;0;03;46128;ZZZZZZZZZ;;6
46019;Beaumat;73;46;463;4612;7310;7308;46000;000;9Z;00;0;02;46042;244600573;CC;6
46020;Beauregard;73;46;461;4617;7310;7305;46000;000;9Z;00;0;03;12300;244600375;CC;6
46021;Béduer;73;46;462;4609;7309;7309;46000;306;4M;02;0;05;46102;244600466;CC;2
46022;Bélaye;73;46;461;4619;7310;7308;46000;000;9Z;00;0;04;46225;244600433;CC;6
46023;Belfort-du-Quercy;73;46;461;4614;7310;7308;46000;000;9Z;00;0;04;46042;244600532;CC;6
46024;Belmont-Bretenoux;73;46;462;4601;7312;0057;46000;000;9Z;00;0;04;46251;244600359;CC;6
46025;Belmontet;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46042;244600490;CC;6
46026;Belmont-Sainte-Foi;73;46;461;4614;7310;7308;46000;000;9Z;00;0;03;82037;244600532;CC;6
46027;Berganty;73;46;461;4626;7310;7308;46000;171;3K;05;0;02;46042;244600375;CC;2
46028;Bétaille;73;46;463;4629;7312;0057;46000;000;9Z;00;0;05;46330;244600508;CC;6
46029;Biars-sur-Cère;73;46;462;4601;7312;0057;46104;000;9Z;00;1;14;46029;244600359;CC;4
46030;Bio;73;46;463;4611;7312;0057;46000;000;9Z;00;0;04;46128;244600326;CC;5
46031;Blars;73;46;461;4616;7310;7309;46000;000;9Z;00;0;03;46102;244600573;CC;6
46032;Boissières;73;46;461;4606;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46033;Le Boulvé;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46225;244600490;CC;6
46034;Le Bourg;73;46;462;4613;7309;7309;46000;000;9Z;00;0;04;46102;244600524;CC;6
46035;Boussac;73;46;462;4618;7309;7309;46000;306;4M;02;0;03;46102;244600474;CC;2
46036;Le Bouyssou;73;46;462;4613;7309;7309;46000;000;9Z;00;0;03;46102;244600524;CC;6
46037;Bouziès;73;46;461;4626;7310;7308;46000;000;9Z;00;0;02;46042;244600375;CC;6
46038;Bretenoux;73;46;462;4601;7312;0057;46104;000;9Z;00;1;14;46029;244600359;CC;4
46039;Brengues;73;46;462;4618;7309;7309;46000;000;9Z;00;0;03;46102;244600474;CC;6
46040;Cabrerets;73;46;461;4616;7310;7308;46000;000;9Z;00;0;04;46042;244600375;CC;6
46041;Cadrieu;73;46;462;4604;7309;7309;46000;000;9Z;00;0;03;46102;244600466;CC;6
46042;Cahors;73;46;461;4698;7310;7308;46401;171;3K;05;4;41;46042;200023737;CC;1
46043;Cahus;73;46;462;4601;7312;0057;46000;000;9Z;00;0;03;46029;244600359;CC;6
46044;Caillac;73;46;461;4619;7310;7308;46000;171;3K;05;0;05;46042;200023737;CC;2
46045;Cajarc;73;46;462;4604;7309;7309;46000;000;9Z;00;0;06;46102;244600466;CC;6
46046;Calamane;73;46;461;4606;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46047;Calès;73;46;463;4622;7312;0057;46000;000;9Z;00;0;03;46309;244600581;CC;6
46048;Calviac;73;46;462;4630;7312;0057;46000;000;9Z;00;0;04;46251;244600557;CC;6
46049;Calvignac;73;46;461;4617;7310;7308;46000;000;9Z;00;0;03;46102;244600375;CC;6
46050;Cambayrac;73;46;461;4619;7310;7308;46000;000;9Z;00;0;03;46042;244600433;CC;6
46051;Cambes;73;46;462;4618;7309;7309;46000;306;4M;02;0;04;46102;244600466;CC;2
46052;Camboulit;73;46;462;4609;7309;7309;46000;306;4M;02;0;04;46102;244600466;CC;2
46053;Camburat;73;46;462;4609;7309;7309;46000;306;4M;02;0;04;46102;244600466;CC;2
46054;Caniac-du-Causse;73;46;463;4612;7310;7308;46000;000;9Z;00;0;04;46128;244600573;CC;6
46055;Capdenac;73;46;462;4609;7309;7309;00251;000;9Z;00;2;21;12052;244600466;CC;4
46056;Carayac;73;46;462;4604;7309;7309;46000;000;9Z;00;0;02;46102;244600466;CC;6
46057;Cardaillac;73;46;462;4613;7309;7309;46000;306;4M;02;0;04;46102;244600524;CC;2
46058;Carennac;73;46;463;4629;7312;0057;46000;000;9Z;00;0;04;46330;244600508;CC;6
46059;Carlucet;73;46;463;4611;7312;0057;46000;000;9Z;00;0;03;46128;244600326;CC;6
46060;Carnac-Rouffiac;73;46;461;4619;7310;7308;46000;000;9Z;00;0;04;46225;244600433;CC;6
46061;Cassagnes;73;46;461;4623;7310;7308;46000;000;9Z;00;0;03;46231;244600433;CC;6
46062;Castelfranc;73;46;461;4619;7310;7308;46101;000;9Z;00;1;13;46225;244600433;CC;6
46063;Castelnau-Montratier;73;46;461;4605;7310;7308;46000;000;9Z;00;0;06;46042;244600540;CC;6
46064;Catus;73;46;461;4606;7310;7308;46000;000;9Z;00;0;05;46042;200023737;CC;6
46065;Cavagnac;73;46;463;4629;7312;0057;46000;000;9Z;00;0;04;46330;244600508;CC;6
46066;Cazals;73;46;461;4607;7310;7308;46000;000;9Z;00;0;05;46127;244600425;CC;6
46067;Cazillac;73;46;463;4620;7312;0057;46000;000;9Z;00;0;04;19031;244600458;CC;6
46068;Cénevières;73;46;461;4617;7310;7308;46000;000;9Z;00;0;03;12300;244600375;CC;6
46069;Cézac;73;46;461;4605;7310;7308;46000;171;3K;05;0;03;46042;244600540;CC;2
46070;Cieurac;73;46;461;4614;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46071;Comiac;73;46;462;4630;7312;0057;46000;000;9Z;00;0;04;46251;244600557;CC;6
46072;Concorès;73;46;463;4625;7310;7308;46000;000;9Z;00;0;04;46127;244600482;CC;6
46073;Concots;73;46;461;4617;7310;7308;46000;000;9Z;00;0;04;46042;244600532;CC;6
46074;Condat;73;46;463;4629;7312;0057;46000;000;9Z;00;0;04;46330;244600508;CC;6
46075;Corn;73;46;462;4618;7309;7309;46000;306;4M;02;0;03;46102;244600474;CC;2
46076;Cornac;73;46;462;4601;7312;0057;46000;000;9Z;00;0;04;46251;244600359;CC;6
46077;Cours;73;46;461;4626;7310;7308;46000;171;3K;05;0;04;46042;244600375;CC;2
46078;Couzou;73;46;463;4611;7312;0057;46000;000;9Z;00;0;03;46128;244600326;CC;6
46079;Cras;73;46;461;4616;7310;7308;46000;171;3K;05;0;02;46042;244600375;CC;2
46080;Crayssac;73;46;461;4606;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46081;Crégols;73;46;461;4626;7310;7308;46000;000;9Z;00;0;02;12300;244600375;CC;6
46082;Cremps;73;46;461;4614;7310;7308;46000;171;3K;05;0;04;46042;244600532;CC;2
46083;Cressensac;73;46;463;4620;7312;0057;46000;000;9Z;00;0;05;46309;244600458;CC;6
46084;Creysse;73;46;463;4620;7312;0057;46000;000;9Z;00;0;04;19031;244600458;CC;6
46085;Cuzac;73;46;462;4608;7309;7309;46000;000;9Z;00;0;03;46102;244600466;CC;6
46086;Cuzance;73;46;463;4620;7312;0057;46000;000;9Z;00;0;04;19031;244600458;CC;6
46087;Dégagnac;73;46;463;4627;7310;7308;46000;000;9Z;00;0;05;46127;244600417;CC;6
46088;Douelle;73;46;461;4619;7310;7308;46000;171;3K;05;0;05;46042;244600433;CC;2
46089;Duravel;73;46;461;4623;7310;7308;46000;000;9Z;00;0;05;46231;244600433;CC;6
46090;Durbans;73;46;462;4618;7309;0057;46000;000;9Z;00;0;03;46102;244600474;CC;6
46091;Escamps;73;46;461;4614;7310;7308;46000;000;9Z;00;0;03;46042;244600532;CC;6
46092;Esclauzels;73;46;461;4626;7310;7308;46000;171;3K;05;0;03;46042;244600375;CC;2
46093;Espagnac-Sainte-Eulalie;73;46;462;4618;7309;7309;46000;000;9Z;00;0;02;46102;244600474;CC;6
46094;Espédaillac;73;46;462;4618;7309;7309;46000;000;9Z;00;0;04;46102;244600474;CC;6
46095;Espère;73;46;461;4631;7310;7308;46000;171;3K;05;0;05;46042;200023737;CC;2
46096;Espeyroux;73;46;462;4613;7309;0057;46000;000;9Z;00;0;03;46102;244600524;CC;6
46097;Estal;73;46;462;4601;7312;0057;46000;000;9Z;00;0;03;46251;244600359;CC;6
46098;Fajoles;73;46;463;4622;7312;7308;46000;000;9Z;00;0;04;46127;244600581;CC;6
46099;Fargues;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46042;244600490;CC;6
46100;Faycelles;73;46;462;4609;7309;7309;46000;306;4M;02;0;05;46102;244600466;CC;2
46101;Felzins;73;46;462;4608;7309;7309;46000;000;9Z;00;0;04;46102;244600466;CC;6
46102;Figeac;73;46;462;4699;7309;7309;46201;306;4M;02;2;22;46102;244600466;CC;1
46103;Flaugnac;73;46;461;4605;7310;7308;46000;000;9Z;00;0;04;46042;244600540;CC;6
46104;Flaujac-Gare;73;46;462;4618;7309;0057;46000;000;9Z;00;0;02;46128;244600474;CC;6
46105;Flaujac-Poujols;73;46;461;4614;7310;7308;46000;171;3K;05;0;05;46042;244600532;CC;2
46106;Floirac;73;46;463;4620;7312;0057;46000;000;9Z;00;0;04;19031;244600458;CC;6
46107;Floressas;73;46;461;4623;7310;7308;46000;000;9Z;00;0;03;46231;244600433;CC;6
46108;Fons;73;46;462;4609;7309;7309;46000;000;9Z;00;0;04;46102;244600466;CC;6
46109;Fontanes;73;46;461;4614;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46110;Fontanes-du-Causse;73;46;463;4612;7310;0057;46000;000;9Z;00;0;02;46128;244600573;CC;6
46111;Fourmagnac;73;46;462;4609;7309;7309;46000;306;4M;02;0;03;46102;244600466;CC;2
46112;Francoulès;73;46;461;4606;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46113;Frayssinet;73;46;463;4625;7310;7308;46000;000;9Z;00;0;04;46127;244600573;CC;6
46114;Frayssinet-le-Gélat;73;46;461;4607;7310;7308;46000;000;9Z;00;0;04;46225;244600425;CC;6
46115;Frayssinhes;73;46;462;4624;7312;0057;46000;000;9Z;00;0;03;46251;244600409;CC;6
46116;Frontenac;73;46;462;4604;7309;7309;46000;306;4M;02;0;02;46102;244600466;CC;2
46117;Gagnac-sur-Cère;73;46;462;4601;7312;0057;46104;000;9Z;00;1;14;46029;244600359;CC;4
46118;Gignac;73;46;463;4628;7312;0057;46000;000;9Z;00;0;05;46309;244600458;CC;6
46119;Gigouzac;73;46;461;4606;7310;7308;46000;171;3K;05;0;03;46042;200023737;CC;2
46120;Gindou;73;46;461;4607;7310;7308;46000;000;9Z;00;0;04;46127;244600425;CC;6
46121;Ginouillac;73;46;463;4612;7310;7308;46000;000;9Z;00;0;03;46127;244600573;CC;6
46122;Gintrac;73;46;462;4601;7312;0057;46000;000;9Z;00;0;02;46029;244600359;CC;6
46123;Girac;73;46;462;4601;7312;0057;46104;000;9Z;00;1;14;46029;244600359;CC;4
46124;Glanes;73;46;462;4601;7312;0057;46000;000;9Z;00;0;04;46029;244600359;CC;6
46125;Gorses;73;46;462;4615;7309;0057;46000;000;9Z;00;0;04;46102;244600516;CC;6
46126;Goujounac;73;46;461;4607;7310;7308;46000;000;9Z;00;0;03;46225;244600425;CC;6
46127;Gourdon;73;46;463;4610;7312;7308;46106;000;9Z;00;1;14;46127;244600482;CC;4
46128;Gramat;73;46;463;4611;7312;0057;46102;000;9Z;00;1;13;46128;244600326;CC;4
46129;Gréalou;73;46;462;4604;7309;7309;46000;000;9Z;00;0;04;46102;244600466;CC;6
46130;Grézels;73;46;461;4623;7310;7308;46000;000;9Z;00;0;04;46225;244600433;CC;6
46131;Grèzes;73;46;462;4618;7309;7309;46000;000;9Z;00;0;03;46102;244600474;CC;6
46132;Issendolus;73;46;462;4613;7309;0057;46000;000;9Z;00;0;04;46128;244600524;CC;5
46133;Issepts;73;46;462;4618;7309;7309;46000;000;9Z;00;0;03;46102;244600474;CC;6
46134;Les Junies;73;46;461;4606;7310;7308;46000;000;9Z;00;0;04;46225;200023737;CC;6
46135;Labastide-du-Haut-Mont;73;46;462;4615;7309;0057;46000;000;9Z;00;0;02;46102;244600516;CC;6
46136;Labastide-du-Vert;73;46;461;4606;7310;7308;46000;000;9Z;00;0;04;46225;200023737;CC;6
46137;Labastide-Marnhac;73;46;461;4603;7310;7308;46000;171;3K;05;0;05;46042;200023737;CC;2
46138;Labastide-Murat;73;46;463;4612;7310;7308;46000;000;9Z;00;0;05;46042;244600573;CC;6
46139;Labathude;73;46;462;4613;7309;7309;46000;000;9Z;00;0;03;46102;244600524;CC;6
46140;Laburgade;73;46;461;4614;7310;7308;46000;171;3K;05;0;04;46042;244600532;CC;2
46141;Lacam-d'Ourcet;73;46;462;4630;7312;0057;46000;000;9Z;00;0;03;46251;244600557;CC;6
46142;Lacapelle-Cabanac;73;46;461;4623;7310;7308;46000;000;9Z;00;0;03;46231;244600433;CC;6
46143;Lacapelle-Marival;73;46;462;4613;7309;7309;46000;000;9Z;00;0;06;46102;244600524;CC;6
46144;Lacave;73;46;463;4628;7312;0057;46000;000;9Z;00;0;04;46309;244600367;CC;6
46145;Lachapelle-Auzac;73;46;463;4628;7312;0057;46000;000;9Z;00;0;05;46309;244600367;CC;5
46146;Ladirat;73;46;462;4615;7309;0057;46000;000;9Z;00;0;03;46251;244600516;CC;6
46147;Lagardelle;73;46;461;4623;7310;7308;46000;000;9Z;00;0;03;46225;244600433;CC;6
46148;Lalbenque;73;46;461;4614;7310;7308;46000;000;9Z;00;0;06;46042;244600532;CC;6
46149;Lamagdelaine;73;46;461;4602;7310;7308;46000;171;3K;05;0;05;46042;200023737;CC;2
46150;Lamativie;73;46;462;4630;7312;0057;46000;000;9Z;00;0;02;46251;244600557;CC;6
46151;Lamothe-Cassel;73;46;463;4625;7310;7308;46000;000;9Z;00;0;03;46042;244600482;CC;6
46152;Lamothe-Fénelon;73;46;463;4622;7312;7308;46000;000;9Z;00;0;04;46127;244600581;CC;6
46153;Lanzac;73;46;463;4628;7312;0057;46000;000;9Z;00;0;04;46309;244600367;CC;5
46154;Laramière;73;46;461;4617;7310;7305;46000;000;9Z;00;0;04;12300;244600375;CC;6
46155;Larnagol;73;46;462;4604;7309;7308;46000;000;9Z;00;0;03;46102;244600375;CC;6
46156;Laroque-des-Arcs;73;46;461;4602;7310;7308;46000;171;3K;05;0;04;46042;200023737;CC;2
46157;Larroque-Toirac;73;46;462;4604;7309;7309;46000;000;9Z;00;0;03;46102;244600466;CC;6
46158;Lascabanes;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46042;244600490;CC;6
46159;Latouille-Lentillac;73;46;462;4624;7312;0057;46000;000;9Z;00;0;04;46251;244600409;CC;6
46160;Latronquière;73;46;462;4615;7309;7309;46000;000;9Z;00;0;05;46102;244600516;CC;6
46161;Lauresses;73;46;462;4615;7309;7309;46000;000;9Z;00;0;04;46102;244600516;CC;6
46162;Lauzès;73;46;461;4616;7310;7308;46000;000;9Z;00;0;03;46042;244600375;CC;6
46163;Laval-de-Cère;73;46;462;4601;7312;0057;46000;000;9Z;00;0;04;46029;244600359;CC;6
46164;Lavercantière;73;46;463;4627;7310;7308;46000;000;9Z;00;0;03;46127;244600417;CC;6
46165;Lavergne;73;46;463;4611;7312;0057;46000;000;9Z;00;0;04;46128;244600334;CC;6
46166;Lebreil;73;46;461;4621;7310;7308;46000;000;9Z;00;0;03;46042;244600490;CC;6
46167;Lentillac-du-Causse;73;46;461;4616;7310;7308;46000;000;9Z;00;0;02;46042;244600375;CC;6
46168;Lentillac-Saint-Blaise;73;46;462;4608;7309;7309;46000;000;9Z;00;0;03;46102;244600466;CC;6
46169;Léobard;73;46;463;4627;7310;7308;46000;000;9Z;00;0;03;46127;244600417;CC;6
46170;Leyme;73;46;462;4613;7309;0057;46000;000;9Z;00;0;05;46251;244600524;CC;6
46171;Lherm;73;46;461;4606;7310;7308;46000;000;9Z;00;0;04;46225;200023737;CC;6
46172;Lhospitalet;73;46;461;4605;7310;7308;46000;171;3K;05;0;04;46042;244600540;CC;2
46173;Limogne-en-Quercy;73;46;461;4617;7310;7308;46000;000;9Z;00;0;05;12300;244600375;CC;6
46174;Linac;73;46;462;4608;7309;7309;46000;306;4M;02;0;04;46102;244600466;CC;2
46175;Lissac-et-Mouret;73;46;462;4609;7309;7309;46000;306;4M;02;0;05;46102;244600466;CC;2
46176;Livernon;73;46;462;4618;7309;7309;46000;000;9Z;00;0;04;46102;244600474;CC;6
46177;Loubressac;73;46;462;4624;7312;0057;46000;000;9Z;00;0;04;46251;244600409;CC;6
46178;Loupiac;73;46;463;4622;7312;0057;46000;000;9Z;00;0;04;46309;244600581;CC;6
46179;Lugagnac;73;46;461;4617;7310;7308;46000;000;9Z;00;0;03;12300;244600532;CC;6
46180;Lunan;73;46;462;4608;7309;7309;46000;306;4M;02;0;04;46102;244600466;CC;2
